#{"t_start": 1679924513.9689233, "env_id": null}
r,l,t
-92.854545,140,2658.891778
-98.427273,142,2670.713026
-94.654545,122,2675.840547
-100.363636,295,2690.562965
-103.6,119,2697.306624
-102.154545,202,2708.626869
-92.918182,143,2717.685983
-103.163636,172,2731.626746
-100.745455,208,2743.297041
-92.772727,132,2750.598498
-103.8,131,2759.263419
-96.318182,128,2765.017137
-100.336364,106,2774.43163
-95.072727,109,2784.133528
-103.418182,109,2794.044596
-91.536364,128,2803.320173
-101.227273,147,2816.231395
-101.572727,153,2826.13346
-93.272727,116,2834.051358
-87.709091,109,2843.676687
-109.172727,175,2856.627668
-96.318182,132,2868.212395
-109.618182,173,2882.196581
-101.590909,142,2892.460508
-94.736364,82,2899.679806
-90.336364,118,2910.195243
-99.536364,86,2917.691332
-92.609091,132,2929.580827
-95.581818,136,2941.516222
-106.636364,164,2955.974665
-101.9,107,2965.325503
-96.909091,110,2974.933786
-104.363636,137,2985.628391
-92.563636,97,2994.474388
-96.4,137,3004.436812
-96.945455,123,3012.883249
-92.128645,168,3027.634027
-97.172727,88,3035.456569
-95.763636,106,3044.736534
-97.009091,135,3056.592496
-94.027273,109,3064.752615
-92.245455,148,3074.723438
-90.370909,146,3084.595469
-105.745455,214,3098.473467
-97.836364,90,3106.410748
-106.683636,186,3120.209605
-86.081818,126,3124.954051
-99.136364,136,3134.130024
-96.372727,159,3147.470459
-106.009091,162,3160.95504
-104.890909,139,3171.933786
-102.527273,107,3179.701486
-106.927273,174,3192.732491
-93.654545,115,3201.413907
-99.694545,88,3207.044867
-99.390909,74,3210.280101
-91.1,146,3218.041678
-102.2,171,3231.211658
-104.209091,225,3244.959208
-99.736364,137,3253.278637
-105.721818,138,3263.477326
-99.418182,103,3270.172866
-100.572727,140,3277.587739
-108.412727,172,3288.654815
-96.669091,121,3297.731581
-95.712727,95,3304.670812
-91.381818,111,3313.239286
-106.843636,116,3321.94755
-94.970909,102,3329.533373
-93.090909,123,3337.962938
-103.054545,153,3349.029635
-105.441818,174,3362.060452
-99.145455,129,3371.982042
-90.890909,136,3382.136067
-101.010909,120,3389.354326
-91.945455,104,3395.039342
-96.954545,130,3405.019863
-102.381818,124,3414.527358
-96.54,89,3421.239805
-98.318182,170,3434.163665
-95.981818,133,3444.109817
-102.418182,89,3450.723601
-90.498182,103,3458.463172
-106.1,119,3467.080019
-94.036364,133,3477.208877
-93.272727,122,3486.081621
-101.136364,110,3494.257155
-104.6,94,3501.507611
-98.163636,72,3506.966026
-99.3,168,3519.284332
-98.278182,135,3529.483977
-106.763636,150,3540.819239
-99.518182,210,3555.871237
-105.718182,208,3570.939898
-98.2,147,3581.671639
-91.545455,120,3590.782531
-98.672727,147,3599.325924
-87.627273,154,3610.00377
-105.018182,177,3623.589478
-99.072727,74,3626.655909
-105.227273,158,3635.771302
-97.609091,123,3645.049039
-98.672727,109,3653.315102
-94.218182,69,3658.205332
-94.045455,104,3664.73757
-98.272727,142,3675.567734
-95.118182,184,3689.128712
-107.981818,127,3698.733346
-103.309091,163,3710.705157
-100.794545,145,3721.453748
-99.103636,115,3730.019195
-94.187273,135,3740.180826
-95.845455,125,3748.860758
-93.290909,207,3764.455118
-88.963636,127,3773.627353
-95.827273,96,3779.990436
-95.281818,141,3789.758332
-94.809091,124,3797.662264
-100.845455,144,3807.219199
-96.309091,128,3815.445555
-98.809091,135,3828.070848
-96.427273,125,3836.422915
-110.209091,127,3844.92132
-109.409091,131,3853.753911
-101.063636,198,3867.143733
-99.227273,145,3876.282636
-103.918182,126,3880.490065
-105.818182,156,3890.680477
-97.009091,161,3901.736925
-109.290909,141,3908.953925
-100.318182,191,3920.628169
-105.190909,174,3932.227282
-96.090909,74,3937.14173
-106.790909,265,3953.262838
-89.454545,164,3962.673967
-94.590909,148,3969.574178
-92.272727,121,3977.491619
-100.063636,94,3983.86617
-98.645455,107,3989.689406
-102.472727,125,3995.931015
-95.945455,93,3998.066448
-85.027273,154,4003.795867
-100.727273,106,4010.027001
-95.336364,120,4018.023594
-89.927273,142,4027.232723
-99.127273,201,4039.645094
-97.672727,172,4050.345045
-91.981818,123,4055.914719
-113.684585,142,4065.201005
-92.1,162,4075.857695
-93.345455,137,4084.855837
-99.245455,87,4089.958888
-98.936364,202,4101.283003
-95.118182,119,4108.91885
-96.618182,146,4118.857446
-102.218182,115,4126.496642
-97.227273,74,4131.182997
-92.445455,167,4142.235539
-100.4,97,4148.615983
-90.136364,185,4160.939471
-98.627273,62,4165.22235
-104.127273,130,4173.405124
-116.672727,148,4182.610642
-95.554545,149,4192.586911
-90.818182,167,4203.522535
-93.609091,79,4208.762394
-105.054545,118,4216.739257
-93.409091,158,4227.025587
-98.5,115,4234.620233
-101.990909,85,4240.256868
-95.518182,117,4248.123497
-96.909091,77,4253.105431
-99.272727,139,4262.322584
-102.363636,128,4270.912993
-96.8,113,4278.083062
-101.845455,153,4287.752509
-93.318182,86,4293.38163
-95.409091,112,4300.630931
-99.836364,101,4307.589592
-104.609091,122,4315.584512
-87.345455,210,4329.584059
-97.2,119,4337.461466
-96.590909,186,4349.778244
-98.227273,97,4356.090014
-88.854545,201,4366.441705
-89.263636,149,4371.752267
-100.545455,210,4385.831264
-105.145455,135,4394.869751
-98.590909,126,4403.478041
-93.154545,143,4412.73736
-95.590909,106,4416.318297
-95.227273,138,4424.448798
-101.863636,114,4432.032063
-91.772727,160,4442.612515
-93.472727,126,4450.564956
-94.463636,160,4459.150491
-106.5,132,4467.789251
-98.090909,143,4477.514461
-96.536364,204,4490.327481
-96.545455,70,4494.992814
-93.390909,148,4501.306119
-95.363636,118,4507.759505
-85.890909,156,4516.66614
-104.7,195,4529.7752
-95.4,87,4535.680893
-93.2,138,4544.587795
-101.045455,88,4550.525904
-107.921739,159,4561.201313
-95.572727,158,4570.533511
-102.354545,187,4582.769483
-100.563636,155,4593.027065
-101.6,188,4603.887413
-88.754545,160,4614.435213
-91.554545,121,4622.307933
-96.709091,110,4627.634238
-98.481818,190,4640.143433
-103.9,159,4650.58428
-101.1,189,4663.04466
-100.618182,144,4672.617744
-100.081818,110,4679.947692
-96.8,75,4684.702365
-101.536364,158,4693.163518
-94.463636,99,4699.74898
-96.318182,97,4706.258142
-100.036364,127,4714.356701
-97.190909,146,4721.92142
-97.409091,146,4731.486839
-101.072727,140,4740.8819
-100.654545,170,4752.063221
-97.827273,156,4762.634096
-96.127273,88,4768.309382
-87.918182,150,4778.317679
-105.836364,133,4787.318086
-90.609091,160,4797.913802
-91.409091,191,4810.655396
-106.827273,111,4817.938349
-105.354545,204,4831.473101
-99.845455,98,4837.151192
-100.845455,175,4848.705772
-102.390909,119,4856.374889
-99.754545,115,4862.669638
-98.801818,191,4869.184025
-95.3,79,4874.396422
-91.381818,200,4887.633421
-95.0,106,4894.046637
-110.772727,160,4899.670353
-100.3,173,4910.975698
-100.245455,97,4917.559649
-101.718182,131,4926.247432
-101.554545,138,4934.238744
-102.854545,120,4944.509434
-97.390909,94,4950.362807
-97.854545,144,4960.137498
-97.354545,86,4965.726466
-97.418182,86,4971.418915
-98.509091,92,4975.79381
-92.527273,139,4984.834099
-101.363636,109,4988.449959
-96.518182,110,4997.079375
-96.063636,100,5003.776688
-106.563636,121,5011.979902
-118.336364,231,5027.110714
-104.309091,228,5040.341503
-100.345455,101,5045.162816
-96.272727,94,5048.22568
-101.745455,95,5055.716505
-101.063636,129,5064.336628
-105.672727,111,5071.685428
-100.1,124,5079.966741
-100.845455,158,5090.523689
-104.054545,203,5103.033128
-91.336364,135,5108.265689
-98.336364,143,5116.495486
-103.309091,103,5123.459
-96.872727,194,5136.194151
-99.6,154,5146.523804
-96.609091,174,5158.199408
-102.654545,106,5161.984732
-96.172727,98,5166.903632
-98.645455,128,5173.530533
-104.445455,192,5186.640548
-92.781818,102,5193.283986
-94.190909,139,5202.550454
-95.281818,164,5213.587602
-98.263636,141,5220.683895
-98.590909,133,5227.745467
-106.3,110,5231.719433
-96.5,110,5238.968884
-92.863636,162,5249.684772
-97.854545,140,5258.976528
-108.127273,214,5273.341041
-90.293309,139,5281.624879
-92.545455,166,5292.628261
-104.945455,131,5301.298461
-96.290909,84,5306.956922
-101.6,115,5311.659031
-97.390909,147,5317.350663
-101.872727,201,5330.695385
-104.2,158,5340.627849
-108.0,156,5350.469883
-101.309091,108,5355.312593
-97.454545,96,5359.76379
-84.972727,137,5366.687612
-88.972727,124,5374.876755
-89.963636,114,5382.445006
-99.081818,111,5389.647815
-98.845455,112,5397.107774
-92.6,145,5404.787828
-111.909091,121,5409.847003
-96.518182,158,5420.115278
-98.318182,154,5430.405722
-98.418182,140,5437.00514
-98.3,72,5441.13626
-97.136364,147,5450.750676
-101.172727,133,5459.60992
-99.036364,118,5466.080132
-95.218182,155,5474.65711
-103.972727,134,5483.412672
-100.518182,198,5494.032461
-93.454545,131,5498.271123
-88.790909,135,5503.069012
-102.463636,112,5510.328417
-109.245455,192,5522.823879
-95.118182,131,5531.323708
-104.572727,102,5537.966713
-86.445455,129,5546.010807
-95.536364,152,5552.631773
-99.118182,180,5564.387846
-95.6,102,5571.242558
-105.3,150,5579.777828
-92.445455,139,5585.8987
-100.290909,105,5592.787829
-109.7,125,5601.029866
-100.345455,103,5607.630509
-95.509091,72,5612.589832
-97.9,126,5617.050373
-92.154545,172,5618.844077
-104.136364,114,5619.548844
-92.136364,94,5620.065272
-111.590909,159,5623.443874
-104.481818,139,5632.377393
-92.345455,176,5643.108155
-97.663636,176,5652.768847
-104.178182,154,5662.594946
-101.427273,153,5672.375401
-108.890909,174,5683.86744
-97.72,81,5689.106586
-97.763636,82,5694.739742
-99.4,74,5697.88219
-99.318182,140,5707.083479
-101.545455,183,5719.210665
-100.118182,126,5726.796323
-100.318182,96,5733.025464
-102.590909,113,5740.59334
-95.409091,159,5751.175136
-99.827273,142,5758.226443
-94.554545,132,5767.138271
-96.518182,182,5778.74127
-103.009091,131,5787.185055
-96.309091,127,5795.733897
-103.663636,110,5802.928346
-104.1,135,5811.852939
-104.390909,175,5823.236749
-99.290909,141,5829.150154
-96.181818,99,5835.054049
-91.036364,111,5842.265479
-101.063636,184,5854.54307
-98.963636,139,5863.343372
-99.663636,134,5870.966148
-94.281818,105,5877.805097
-90.918182,167,5887.756488
-96.527273,68,5889.966797
-101.581818,197,5900.332892
-97.7,102,5906.94391
-95.845455,99,5913.456723
-92.318182,154,5923.537573
-93.654545,160,5934.363699
-101.427273,199,5947.556141
-95.081818,115,5955.417415
-97.647273,131,5964.403334
-91.690909,136,5973.640027
-95.427273,78,5978.703717
-99.936364,137,5988.145741
-101.254545,186,6000.690115
-98.745455,114,6008.355355
-98.527273,157,6018.948974
-95.609091,117,6027.098703
-99.181818,94,6033.25747
-95.454545,97,6037.928124
-95.636364,119,6045.274689
-98.672727,100,6052.007174
-101.918182,180,6063.840726
-93.481818,126,6070.780438
-98.490909,102,6076.52263
-101.290909,150,6086.754396
-86.590909,168,6096.42421
-101.5,134,6101.153623
-89.936364,120,6106.812954
-99.490909,111,6114.128891
-93.936364,132,6122.654787
-96.372727,120,6128.850932
-98.309091,135,6142.734416
-100.090909,101,6149.342606
-96.518182,161,6157.823053
-102.763636,77,6162.87561
-97.054545,145,6170.859908
-96.372727,134,6178.139274
-119.881818,210,6192.019596
-89.1,223,6205.940354
-98.145455,151,6215.944138
-101.145455,92,6221.934059
-91.709091,114,6226.501614
-102.509091,138,6235.484474
-96.190909,143,6245.00629
-90.718182,153,6255.010008
-117.236364,174,6266.321279
-94.054545,118,6274.313736
-89.372727,164,6283.496164
-99.863636,160,6294.169933
-86.427273,123,6302.22704
-97.954545,86,6308.205669
-94.109091,155,6317.251232
-94.509091,128,6325.528593
-105.845455,176,6337.359331
-109.272727,223,6352.220729
-101.236364,124,6360.510837
-95.609091,152,6369.841659
-98.963636,160,6378.092335
-95.181818,147,6387.937954
-101.763636,150,6397.956215
-101.818182,119,6405.668984
-96.474545,75,6410.622407
-98.227273,123,6418.80328
-90.681818,121,6424.733591
-93.927273,200,6438.036431
-87.981818,120,6445.980973
-100.109091,123,6454.208151
-98.463636,134,6463.169827
-97.672727,104,6469.473984
-93.590909,157,6479.348493
-91.4,211,6493.245559
-100.263636,94,6499.094446
-95.2,112,6506.434707
-96.045455,239,6521.582592
-91.545455,184,6533.781491
-109.790909,130,6542.023502
-102.8,121,6548.692344
-96.281818,93,6554.908833
-96.290909,118,6562.571285
-101.736364,143,6572.194014
-93.445455,105,6577.876577
-106.92,262,6592.610342
-105.390909,119,6600.540223
-98.1,85,6604.237611
-109.145455,144,6612.440505
-106.318182,137,6621.259458
-89.790909,164,6631.57842
-97.127273,146,6638.244423
-96.381818,148,6648.136613
-99.1,161,6658.396588
-97.345455,205,6668.547746
-97.109091,147,6678.145412
-94.8,132,6686.990496
-96.6,113,6694.243941
-95.881818,142,6703.868355
-94.036364,174,6715.481698
-103.109091,142,6724.67191
-102.545455,86,6730.231201
-97.227273,104,6737.073478
-94.490909,118,6743.781561
-92.963636,158,6751.899413
-94.1,95,6758.288394
-91.8,146,6767.733024
-96.3,78,6771.844879
-100.409091,99,6775.415399
-102.672727,133,6787.476388
-100.772727,114,6794.949657
-91.836364,128,6803.61731
-98.027273,148,6813.239637
-91.027273,127,6818.379573
-102.818182,90,6821.37263
-99.590909,150,6831.340919
-93.145455,124,6839.163903
-103.181818,102,6845.451537
-98.081818,115,6852.595516
-102.281818,88,6857.361455
-98.236364,143,6863.080161
-97.745455,179,6873.909796
-99.163636,126,6881.712305
-108.4,140,6890.492784
-98.7,112,6897.755143
-101.018182,113,6904.636967
-90.163636,123,6912.477556
-88.681818,129,6918.237293
-102.081818,104,6924.50216
-102.745455,212,6938.033716
-97.472727,85,6943.376294
-88.827273,119,6949.688347
-98.554545,112,6956.626686
-97.390909,149,6966.004402
-101.272727,177,6976.962455
-98.0,179,6987.766876
-112.663636,242,6998.64485
-109.781818,167,7000.050316
-97.8,145,7001.030512
-91.345455,96,7004.421259
-89.445455,172,7015.129205
-103.9,148,7023.443756
-101.054545,103,7027.784962
-99.754545,125,7033.892565
-103.536364,101,7040.231904
-92.3,123,7047.802322
-101.663636,163,7056.36595
-95.836364,146,7062.764609
-113.463636,146,7069.756425
-98.709091,112,7077.015007
-96.736364,140,7085.876292
-105.190909,150,7095.360595
-98.127273,99,7101.597813
-99.090909,127,7109.483399
-102.490909,154,7116.544834
-93.254545,105,7120.624085
-104.045455,112,7131.341999
-94.881818,97,7135.040104
-93.527273,146,7144.566747
-100.818182,82,7149.642493
-95.618182,144,7162.107355
-101.954545,101,7167.68276
-97.345455,128,7180.540415
-95.645455,148,7194.809538
-88.318182,146,7209.426295
-95.954545,116,7220.257237
-101.981818,218,7238.040374
-96.018182,109,7245.353715
-88.509091,115,7255.363222
-95.390909,106,7265.758292
-90.1,96,7269.371356
-97.745455,71,7271.72577
-97.318182,106,7282.425357
-87.318182,139,7294.58568
-97.727273,144,7304.154134
-95.0,122,7315.872662
-101.163636,152,7326.815768
-93.063636,95,7330.03282
-97.290909,175,7337.010123
-98.318182,152,7351.478446
-97.345455,119,7358.414657
-98.472727,83,7362.037639
-119.418182,207,7379.858565
-98.454545,159,7389.463916
-99.790909,131,7396.863345
-97.136364,118,7408.266369
-103.027273,77,7415.155694
-101.072727,103,7425.078234
-114.990909,139,7438.004173
-96.145455,153,7451.716747
-91.581818,152,7459.922159
-96.554545,116,7471.566248
-106.818182,132,7484.550459
-101.218182,118,7495.622272
-97.581818,108,7506.069244
-122.220158,273,7524.753291
-98.318182,143,7538.373054
-99.609091,120,7549.000439
-101.481818,169,7564.903127
-99.927273,151,7580.718373
-87.872727,131,7593.132635
-102.245455,169,7605.992821
-99.554545,113,7616.943343
-97.727273,107,7627.836523
-101.7,107,7637.947889
-86.809091,142,7651.591364
-105.054545,169,7666.453686
