#{"t_start": 1675266076.3635325, "env_id": null}
r,l,t
-5102.54801,487,26.663274
-5391.723716,500,41.604411
-5427.490249,500,56.720867
-5218.421988,500,71.687686
-4820.323696,490,87.00513
-4454.130506,500,102.28066
-4302.548104,500,117.88232
-4279.729618,500,133.418116
-3187.083029,500,148.664857
-2210.3524,453,162.582568
-1275.493894,500,177.105143
-1207.176925,500,191.644528
-946.229347,442,204.483767
-920.62301,500,218.990576
-760.639137,500,233.321487
-761.007006,500,247.775764
-1008.129156,500,262.524523
-982.731516,484,277.195228
-886.824967,500,291.492537
-843.63951,496,305.87603
-804.221602,492,319.918924
-682.718985,500,334.216727
-647.696816,437,347.127135
-627.939794,500,361.373563
-701.599098,500,375.918601
-659.733572,491,390.199978
-636.933217,500,404.162704
-468.035415,370,414.499554
-601.7095,500,429.364433
-600.64066,485,443.225755
-557.264556,446,455.660094
-519.5,423,467.820658
-522.462574,415,479.825167
-523.5589,443,492.945635
-569.4556,466,505.802164
-576.4058,483,518.900833
-584.077938,467,531.676334
-588.2165,494,545.639717
-616.143556,500,559.922296
-613.394818,500,573.771892
-619.344964,500,588.105463
-619.76785,500,602.866745
-564.66,500,617.425843
-591.41,500,632.06464
-556.6608,459,645.173315
-580.138983,473,658.867378
-576.34,491,673.186644
-607.301089,500,687.188634
-583.71,498,700.659276
-502.87,407,711.452779
-529.23,440,724.49367
-509.14,425,736.11157
-561.4292,471,750.051133
-474.814059,376,760.872899
-504.555149,404,772.015641
-616.871208,495,786.872521
-536.098715,438,799.444958
-595.975312,500,814.192307
-602.917406,466,827.424273
-594.863762,463,840.096238
-525.79,434,851.721594
-569.913861,455,864.079078
-501.47505,393,874.786937
-592.277921,500,888.375793
-566.869621,461,900.702968
-561.8332,500,914.312825
-615.068787,500,928.599226
-477.79,392,938.960562
-602.69,495,952.170967
-575.6,486,965.309073
-519.49,440,977.137938
-558.871089,500,990.136856
-584.21,500,1003.664347
-505.3,424,1015.048461
-469.9,383,1025.778359
-560.93,493,1039.364943
-591.195545,487,1052.428527
-537.68,438,1064.469761
-557.7064,457,1076.748488
-523.2548,434,1088.73386
-620.43811,500,1102.136507
-597.136905,500,1115.493033
-549.689208,500,1128.951746
-584.54,500,1141.946451
-576.06,492,1155.355183
-545.732,458,1167.974698
-567.56,500,1181.435143
-491.25,407,1192.37889
-600.03,500,1205.609438
-558.58,467,1218.092068
-555.96,474,1231.05651
-583.91,500,1244.632406
-522.89,500,1258.215819
-591.8,500,1271.622871
-497.68,423,1282.90618
-525.9,433,1294.605152
-585.01,490,1307.677763
-534.79,443,1319.804468
-598.3,499,1333.631589
-579.530099,470,1346.681377
-498.4692,397,1357.481335
-610.773663,500,1370.959549
-590.52,494,1384.352833
-518.25,424,1396.11616
-546.32,464,1408.692456
-560.5,500,1422.097126
-483.47,391,1432.421282
-558.463465,456,1445.278392
-528.45,452,1457.312536
-539.76,444,1468.906218
-573.99,480,1481.49453
-562.99,477,1494.670304
-502.38,415,1505.538898
-533.79,424,1517.009037
-497.68,409,1528.090264
-551.57,464,1540.902771
-563.59,500,1554.681619
-553.38,500,1567.658999
-567.66,481,1580.627789
-525.46,433,1592.6799
-497.98,412,1603.446873
-567.06,481,1616.215303
-573.64,490,1629.591236
-573.22,469,1642.040573
-548.32,452,1654.173704
-597.86,500,1667.215654
-585.4,473,1679.705788
-508.13,427,1691.268852
-551.236832,500,1704.947468
-565.53,500,1718.623388
-485.66,389,1729.040588
-564.36,488,1742.540996
-565.88,500,1755.984454
-509.05,424,1767.949318
-504.96,398,1778.941848
-573.4,500,1792.450409
-567.19,500,1805.699232
-588.52,500,1819.087528
-557.2,466,1831.508854
-567.19,465,1844.78359
-574.298,477,1857.556098
-588.42,462,1870.30901
-505.9944,417,1881.064195
-516.57,416,1892.362226
-576.38,500,1905.788999
-591.260099,500,1919.017647
-502.6,410,1929.87132
-479.24,386,1940.494344
-606.83396,500,1953.639325
-541.32,463,1965.842075
-578.13,500,1979.202638
-472.28,387,1989.533665
-516.738218,405,2000.673798
-500.59,423,2011.612878
-455.56,355,2021.296734
-561.25,500,2034.953467
-545.31,445,2046.862505
-545.49,458,2059.435631
-578.38,500,2072.830821
-576.201,466,2085.633908
-550.18,459,2097.846931
-575.41,496,2111.340691
-582.02,500,2125.149554
-510.51,410,2136.035944
-557.87,458,2148.298309
-537.88,450,2159.995689
-524.74,439,2171.626761
-489.752772,376,2181.547716
-576.67,495,2194.744469
-524.420495,423,2206.228516
-431.44,353,2215.502589
-526.25,425,2227.328441
-521.98,438,2239.409251
-562.09,481,2252.576607
-553.08,465,2264.915228
-600.45,480,2278.434863
-590.97,488,2291.570439
-535.75604,430,2303.072771
-606.38,493,2316.434166
-584.1269,500,2329.976477
-566.45802,500,2344.030262
-574.9678,500,2357.145371
-566.433069,460,2369.40192
-574.81,478,2382.474585
-490.29,404,2393.301918
-526.5597,429,2405.028375
-597.45,500,2418.974057
-574.91,460,2431.644227
-499.85,394,2442.431347
-502.841,409,2453.598548
-560.38,465,2466.004793
-571.78,477,2478.901181
-557.567525,500,2492.453506
-568.87,500,2505.852672
-461.18,373,2515.791292
-571.391,485,2529.13991
-597.47,487,2542.585154
-460.68,373,2552.682977
-556.82,458,2565.230229
-538.21,450,2577.353454
-588.93,500,2590.93161
-574.81,496,2604.188925
-527.1128,418,2615.876207
-548.31,444,2628.031034
-554.166436,441,2640.30489
-480.897619,388,2651.345699
-500.89,400,2661.564258
-559.84,500,2675.284441
-583.242475,474,2687.523228
-535.17,456,2699.941418
-549.655842,444,2711.916348
-582.932376,500,2724.892018
-525.86,439,2737.116762
-476.74,396,2747.765758
-576.97,500,2761.500476
-518.66,430,2773.154388
-560.22,483,2786.344238
-473.15,391,2796.639407
-566.79,474,2809.775375
-526.1,443,2821.755643
-460.78,373,2831.819253
-587.35,500,2845.602116
-528.508713,418,2857.142193
-566.69,500,2870.853568
-597.96,500,2884.292447
-578.19,500,2897.586487
-532.53,442,2909.23553
-578.25,500,2922.242525
-585.75,500,2935.589014
-571.61,465,2948.076388
-583.96,500,2961.827069
-473.24,374,2971.829757
-528.02,449,2983.353381
-465.13,384,2993.760123
-584.84,479,3006.328019
-551.260891,440,3018.217181
-555.07,470,3030.946801
-508.344455,412,3041.908106
-462.2,372,3051.33909
-559.86,469,3064.306256
-557.6182,466,3077.800118
-579.59,479,3090.879195
-488.43,396,3102.219018
-580.63,488,3115.515623
-560.0,462,3127.685492
-531.63,448,3139.484583
-572.65,455,3151.410054
-532.51,446,3163.212174
-592.14,496,3176.432101
-524.9,426,3187.69826
-545.27,455,3200.220727
-521.53,431,3211.7762
-536.47,462,3224.203856
-475.26,388,3234.25754
-596.26,490,3247.658267
-574.03,485,3260.591417
-457.62,359,3270.144521
-555.82,500,3283.332745
-577.7,500,3296.381602
-502.91,423,3307.70414
-520.9651,414,3319.095643
-551.17,451,3331.157797
-485.45,414,3342.374015
-475.92,382,3352.513696
-546.67,459,3364.239931
-574.51,500,3378.065324
-596.72,496,3391.444363
-582.81,497,3404.431279
-527.35,447,3416.387547
-557.31,450,3428.695634
-556.01,468,3441.207714
-588.73,496,3454.569046
-505.67,416,3465.852776
-533.25,432,3478.059764
-526.49,439,3489.639566
-502.48,422,3501.096082
-555.14,500,3514.310591
-504.94,410,3525.329802
-582.23,500,3539.101411
-501.13,417,3550.456245
-570.76,473,3563.292256
-567.41,500,3577.003665
-542.08,447,3588.941359
-578.52,479,3602.197822
-580.24,500,3615.626472
-574.7,479,3628.441312
