#{"t_start": 1675962924.7094011, "env_id": null}
r,l,t
-338.98,260,491.584722
-315.72,250,493.311485
-355.82,263,495.133136
-339.8,263,496.957175
-372.5,307,499.073149
-333.64,246,500.784836
-379.86,295,502.829561
-340.0,247,504.554262
-286.2,213,506.025162
-365.78,271,507.902602
-338.88,270,509.767872
-304.22,224,511.321491
-382.92,294,513.370159
-372.0,282,515.332813
-328.02,244,517.019853
-430.54,361,519.521438
-453.36,339,521.875097
-347.0,273,523.766523
-369.78,281,525.709171
-340.68,241,527.389631
-339.36,251,529.135205
-357.96,269,531.002996
-353.7,277,532.915775
-446.11098,348,535.350265
-422.32,352,537.786913
-378.0,284,539.755497
-354.6,279,541.683237
-295.36,214,543.16222
-345.96,256,544.941399
-291.32,227,546.504012
-294.18,208,547.943536
-290.18,228,549.529836
-285.72,202,550.930989
-358.18,284,552.897123
-396.0,319,555.101422
-340.78,251,556.840725
-386.26,310,558.981309
-296.14,220,560.50123
-400.58,320,562.715304
-488.62,398,565.468171
-391.92,306,567.58217
-373.88,294,569.628555
-390.46,310,571.779047
-359.9,284,573.739778
-369.58,300,575.812939
-445.78,348,578.222357
-294.18,215,579.714629
-354.16,276,581.620688
-359.14,290,583.629143
-347.58,266,585.468681
-366.38,283,587.432395
-338.9,266,589.267192
-304.38,236,590.900794
-319.36,241,592.56828
-302.6,224,594.125336
-356.42,274,596.020825
-280.36,197,597.392117
-336.8,260,599.191974
-301.74,228,600.766752
-285.54,215,602.256417
-210.58,126,603.138461
-337.42,248,604.8551
-287.28,207,606.295007
-311.98,238,607.941036
-312.94,228,609.521997
-304.04,219,611.044298
-382.64,292,613.063367
-370.98,294,615.090684
-314.32,239,616.744918
-348.24,269,618.605828
-349.28,272,620.494673
-295.72,205,621.91893
-331.8,252,623.661885
-303.42,219,625.177445
-361.86,278,627.104435
-343.72,267,628.94778
-335.8,264,630.77328
-320.08,239,632.433
-364.16,274,634.33045
-342.98,264,636.167883
-385.16,313,638.331603
-333.8,255,640.101528
-340.12,261,641.906464
-394.98,299,643.980462
-412.36,325,646.233094
-352.88,261,648.047349
-314.8,225,649.612284
-285.38,209,651.067073
-311.12,220,652.59614
-421.34,325,654.856843
-437.26,351,657.294303
-318.66,241,658.957693
-252.26,174,660.16469
-308.68,233,661.778831
-427.24,353,664.22097
-341.56,251,665.964693
-300.9,222,667.50684
-281.66,208,668.941696
-352.06,270,670.805168
-298.24,217,672.323931
-344.1,261,674.135798
-318.78,241,675.809485
-368.86,262,677.636152
-383.7,290,679.647346
-334.44,242,681.324255
-347.24,273,683.21364
-320.0,242,684.887784
-354.64,259,686.689634
-287.74,213,688.155615
-333.62,242,689.831139
-296.54,209,691.278121
-413.56,325,693.531078
-375.76,301,695.611212
-326.7,247,697.319538
-294.76,207,698.756924
-285.28,204,700.17027
-267.42,197,701.534257
-446.76,377,704.145346
-369.38,297,706.201469
-349.46,261,708.014602
-356.3,271,709.893561
-383.38,312,712.050992
-371.12,295,714.103113
-332.02,247,715.817027
-394.5,298,717.889349
-323.86,239,719.550178
-454.66,382,722.194809
-357.56,284,724.151968
-338.12,258,725.93735
-413.16,375,728.508363
-313.14,240,730.170132
-417.04,338,732.512971
-334.8,245,734.213279
-310.14,237,735.850152
-360.16,283,737.81357
-306.86,229,739.403929
-302.08,225,740.955885
-368.02,290,742.961832
-312.34,243,744.648165
-385.64,295,746.695042
-456.36,354,749.164916
-418.665128,318,751.377506
-361.26,284,753.356918
-291.78,214,754.841321
-332.22,247,756.55315
-299.52,224,758.101924
-383.44,290,760.112711
-246.58,177,761.334492
-355.42,270,763.202774
-345.58,273,765.097462
-355.52,275,767.004313
-317.42,234,768.623731
-378.6,297,770.675715
-389.932,305,772.790204
-321.5,238,774.437633
-350.802,265,776.277576
-424.1741,334,778.586167
-353.687059,270,780.468178
-435.0642,340,782.831055
-316.24,229,784.418254
-430.48,346,786.814956
-269.58,196,788.169458
-384.54,304,790.272936
-467.92,378,792.885421
-310.3,227,794.465429
-273.9,184,795.743196
-381.074118,290,797.766763
-389.12,302,799.852248
-360.74,268,801.70815
-386.9,327,803.953697
-283.48,205,805.362059
-327.26,238,807.004884
-341.88,250,808.735032
-353.66,268,810.58697
-331.18,238,812.236772
-388.96,304,814.342945
-348.1,280,816.269208
-391.459668,285,818.254246
-390.27098,302,820.357788
-332.98,243,822.042195
-319.56,237,823.680974
-377.7,291,825.702599
-446.88,349,828.13049
-310.18,239,829.782485
-475.1,395,832.512241
-331.68,252,834.257471
-314.96,230,835.854065
-390.28,310,837.998549
-264.98,183,839.268795
-332.66,249,840.992279
-359.7,285,842.969825
-363.962143,281,844.911782
-364.868235,269,846.790358
-312.44,232,848.391799
-346.22,257,850.169503
-525.609164,372,852.76552
-329.28,231,854.366121
-338.7,254,856.119724
-416.972,339,858.454099
-363.297624,270,860.341301
-378.68,288,862.32568
-392.530606,297,864.379936
-467.633725,357,866.861045
-337.0,246,868.563186
-304.72,220,870.077943
-320.62,247,871.791984
-312.9,236,873.415868
-410.88,329,875.69908
-324.5302,246,877.404028
-413.5,311,879.557265
-414.86,331,881.844204
-283.94,191,883.162379
-379.98,288,885.157404
-352.98,276,887.059786
-314.78,246,888.75823
-414.82,330,891.038612
-374.18,291,893.061013
-369.98,274,894.957315
-395.34,323,897.185869
-358.94,283,899.126867
-400.98,310,901.274988
-343.78,266,903.112991
-414.76,309,905.259364
-348.7,273,907.141568
-376.02,294,909.17461
-324.88,254,910.922665
-308.18,213,912.387941
-380.36,308,914.506614
-411.22,320,916.7261
-311.68,233,918.342974
-367.4,266,920.187264
-246.62,166,921.339787
-362.22,281,923.269295
-326.22,241,924.932245
-365.76,280,926.861253
-364.172941,277,928.783117
-330.3,248,930.495991
-404.36,317,932.692398
-378.3821,288,934.680865
-361.14,281,936.633657
-372.32,297,938.689058
-338.12,262,940.505367
-388.08,307,942.633023
-248.04,165,943.777551
-392.7,324,946.007387
-295.54,208,947.442487
-358.84,272,949.325267
-392.64,317,951.508103
-314.74,237,953.14639
-294.36,223,954.678687
-314.3,240,956.33545
-371.94,296,958.36843
-343.94,254,960.126363
-362.84,294,962.140039
-387.32,310,964.269861
-319.62,235,965.89413
-377.56,305,967.99194
-401.12,324,970.220658
-310.82,225,971.772779
-386.12,295,973.815869
-329.26,252,975.546784
-406.14,328,977.809487
-405.82,342,980.153861
-432.0,342,982.510965
-328.74,248,984.226382
-372.28,284,986.18922
-457.3,366,988.715781
-426.48,345,991.096743
-391.3,310,993.231421
-578.610023,375,995.863092
-472.005322,300,997.960766
-483.567854,349,1000.426099
-324.7996,232,1002.039316
-441.892398,366,1004.577732
-315.82,241,1006.242577
-354.175686,259,1008.042022
-400.52,307,1010.171581
-338.72,250,1011.904099
-352.76,266,1013.752898
-377.44,312,1015.894531
-342.84,256,1017.670423
-416.8,325,1019.92466
-314.275294,222,1021.470177
-328.18,248,1023.186693
-330.08,250,1024.920377
-455.457351,337,1027.285997
-441.0,353,1029.73028
-332.101569,246,1031.43554
-312.06,235,1033.058143
-401.76,309,1035.187893
-339.28,269,1037.040709
-307.46,221,1038.573981
-345.66,267,1040.417626
-320.7,239,1042.066324
-380.88,304,1044.172916
-359.68,283,1046.128069
-317.24,245,1047.814202
-344.98,259,1049.612727
-321.0,246,1051.307122
-347.0,270,1053.17691
-329.66,259,1054.970109
-355.78,288,1056.952384
-369.34,291,1058.961282
-360.52,287,1060.931252
-338.88,263,1062.750303
-385.76,296,1064.795776
-273.24,196,1066.148808
-313.08,241,1067.806315
-467.0,365,1070.33298
-343.44,265,1072.16164
-357.82,283,1074.11434
-373.401176,287,1076.102122
-371.755686,292,1078.13412
-379.48,281,1080.075373
-407.98,334,1082.371119
-477.58,381,1085.004774
-390.513029,315,1087.190608
-292.24,214,1088.674154
-419.62,342,1091.030824
-348.7,274,1092.920997
-392.08,318,1095.118937
-278.94,201,1096.504267
-427.28,347,1098.893052
-354.28,277,1100.804737
-411.08,324,1103.040664
-353.72,291,1105.054782
-338.68,256,1106.823801
-352.48,276,1108.729581
-364.68,281,1110.674695
-341.0734,259,1112.470065
-385.1,317,1114.655582
-362.192549,270,1116.545066
-392.962353,305,1118.672313
-326.04,238,1120.327352
-384.86,306,1122.438306
-259.04,188,1123.736117
-346.3,281,1125.670667
-369.12,285,1127.641844
-382.14,296,1129.684322
-379.06,307,1131.803331
-317.86,224,1133.357434
-351.38,281,1135.296654
-319.02,235,1136.923044
-372.964314,291,1138.944584
-444.396178,356,1141.409115
-357.3614,271,1143.277539
-362.74,270,1145.14696
-368.322353,273,1147.037774
-358.86,271,1148.90841
-330.64,261,1150.699807
