#{"t_start": 1675966588.3409739, "env_id": null}
r,l,t
-283.325092,242,711.869226
-282.121638,347,717.365187
-267.420431,277,721.48198
-369.485423,263,725.311368
-306.227991,369,730.971472
-445.915685,444,737.470249
-275.0663,371,742.927341
-390.482646,312,747.55177
-548.491068,407,753.194513
-255.621132,331,758.028347
-502.273315,352,763.20006
-204.084854,339,767.579622
-455.184862,344,772.653059
-223.365046,293,776.964562
-315.558195,339,781.856625
-227.816344,331,786.681223
-197.275438,308,791.288867
-319.696362,431,797.704274
-248.233023,308,802.298274
-408.324985,289,806.481168
-240.805823,263,810.412629
-315.408477,290,814.676207
-226.753445,287,818.931514
-314.797762,349,824.297479
-184.925015,344,829.277681
-254.316539,279,833.360109
-452.509227,382,839.22388
-191.882823,269,843.27279
-207.712896,198,846.178001
-256.481562,280,850.102175
-262.816646,269,854.1104
-204.904386,281,858.637654
-256.328169,341,863.604825
-370.58585,289,867.692487
-419.333385,344,872.64202
-263.073162,245,876.599913
-375.938474,353,881.933185
-389.420023,361,887.173875
-171.462931,181,889.772055
-304.656454,203,893.01105
-317.638515,376,897.467279
-286.007885,265,901.357218
-309.155132,294,905.681844
-390.662415,308,910.400297
-278.529377,348,915.881912
-370.255708,196,918.738111
-450.887423,354,923.849594
-244.681708,275,928.089264
-266.370654,280,932.639116
-227.54923,220,935.873149
-267.044715,319,940.546946
-278.727531,294,944.875947
-283.953762,325,949.837567
-231.196665,314,954.545326
-476.679969,382,960.105746
-337.624331,319,965.119284
-290.654587,346,970.424611
-318.347331,344,975.546292
-198.298923,223,978.885361
-384.228215,265,983.170815
-239.394492,234,986.797674
-317.724354,241,990.413363
-254.965756,269,994.367392
-271.133926,242,997.916022
-383.360615,296,1002.799221
-274.556454,320,1007.579781
-451.594646,350,1012.787642
-159.147038,222,1016.002594
-338.154554,259,1020.119781
-214.587646,236,1023.59535
-261.770154,281,1027.658928
-305.809056,356,1032.892209
-297.573346,312,1037.798461
-541.152015,331,1042.492763
-275.137523,295,1046.794597
-199.545789,260,1050.604077
-264.099038,339,1056.013389
-286.855438,339,1061.031819
-291.721782,265,1064.792287
-184.079592,236,1068.088087
-267.838677,256,1071.905235
-402.744077,275,1076.321464
-469.446615,451,1082.850549
-305.212846,290,1086.973713
-499.658492,274,1091.412812
-186.194285,212,1094.824557
-464.585495,310,1099.357828
-388.557485,450,1105.835782
-285.184038,279,1110.424888
-266.747354,350,1115.629314
-317.875338,302,1120.061384
-290.771585,318,1124.830353
-382.395423,384,1130.621537
-346.340038,324,1135.365244
-348.256823,317,1140.089212
-301.105692,293,1144.600359
-405.244992,462,1150.937104
-400.259546,359,1156.282161
-334.487992,305,1160.77904
-347.155969,282,1163.755966
-377.38944,307,1168.448828
-191.074246,178,1171.048961
-276.956408,292,1175.322711
-171.620136,244,1178.911748
-259.575931,306,1183.384318
-308.303292,297,1187.80975
-373.578485,315,1192.342223
-627.963915,356,1197.688674
-204.417431,224,1201.232782
-242.236923,288,1205.49383
-220.525733,248,1209.111303
-377.142762,310,1213.54077
-287.75075,305,1218.61306
-406.272177,306,1222.847737
-329.794523,294,1227.08883
-284.052577,304,1231.507328
-293.055838,320,1236.814991
-489.899305,391,1242.526566
-208.482092,267,1246.359777
-210.974332,272,1250.260861
-357.1883,298,1254.755379
-292.158677,328,1259.559631
-278.270403,280,1263.462686
-304.134238,342,1268.252187
-301.632462,233,1270.921105
-429.381062,317,1275.76204
-500.81206,391,1281.434829
-264.876008,305,1285.881946
-219.262592,364,1291.754285
-296.203831,295,1296.061232
-265.735823,356,1301.25262
-209.8896,337,1306.455158
-405.792977,270,1310.739447
-340.840977,279,1314.839574
-368.072754,379,1320.38799
-232.250202,318,1325.453107
-207.973355,274,1329.004489
-226.359415,185,1331.788365
-176.810066,268,1335.728335
-387.339862,354,1341.065011
-264.424319,255,1345.050084
-468.588092,328,1349.746933
-270.987229,326,1354.462936
-476.354408,380,1360.267907
-292.161177,302,1365.09194
-275.209923,299,1369.561532
-196.615286,275,1373.566915
-287.565385,304,1378.232119
-279.156013,212,1380.81352
-183.506846,232,1384.242771
-218.61629,217,1387.426387
-556.1578,436,1393.730327
-404.800992,413,1400.380087
-263.448831,244,1403.964051
-158.182515,314,1408.55101
-526.303492,336,1413.678287
-275.538823,270,1418.047193
-556.366,284,1422.206545
-385.3643,345,1427.316536
-197.710531,200,1430.231267
-302.618215,333,1435.662028
-260.707926,321,1440.397045
-503.037146,428,1446.611676
-364.110892,364,1452.480022
-420.729086,308,1456.954806
-506.0225,320,1461.5634
-226.957677,226,1464.7174
-336.567207,363,1470.568001
-465.245569,357,1475.640142
-265.092946,305,1480.072897
-187.521277,250,1483.608324
-383.238835,336,1489.125047
-374.969862,286,1493.282346
-214.225169,258,1497.075772
-162.029023,271,1501.058791
-295.314977,259,1505.242625
-609.696841,408,1511.288562
-181.092992,228,1514.584527
-427.064891,333,1519.388889
-378.780215,306,1522.740689
-235.572923,357,1528.142375
-254.49596,343,1533.194448
-250.553492,248,1536.706168
-258.127368,318,1540.935389
-343.623192,302,1545.455354
-377.784492,316,1550.111439
-230.601908,238,1553.642863
-272.515392,289,1558.054499
-252.139655,320,1562.900422
-215.189231,199,1565.844297
-284.876215,399,1571.683544
-558.657608,401,1578.058868
-219.614341,281,1582.247563
-545.708892,433,1588.622021
-397.136331,235,1591.74388
-180.586408,251,1595.080986
-430.6296,301,1599.599942
-207.813285,252,1603.265411
-241.302769,308,1607.741369
-248.117062,313,1612.750386
-430.610992,436,1619.256987
-216.090769,231,1622.689773
-181.417569,253,1626.374583
-391.745015,335,1631.822998
-269.57243,291,1636.141869
-359.987454,406,1642.090765
-396.973062,301,1646.779258
-351.877831,295,1651.23851
-305.7699,337,1656.201984
-125.785869,255,1659.992944
-825.577154,442,1666.99317
-263.375008,309,1671.65653
-284.201747,281,1675.744454
-275.201669,281,1679.825425
-265.169241,283,1684.371356
-268.736079,317,1689.227166
-266.760383,298,1693.63466
-274.620281,284,1697.806481
-256.747131,277,1702.207021
-368.146369,398,1707.492698
-309.599984,321,1712.212234
-190.12213,213,1715.290919
-464.175177,290,1719.714103
-202.4939,286,1723.252993
-476.927392,374,1728.753865
-200.360517,246,1732.342958
-304.661771,268,1736.501597
-257.565562,306,1741.199898
-372.699638,292,1745.436576
-445.348246,387,1751.107267
-427.832092,331,1755.024114
-159.165111,329,1759.503506
-234.029408,221,1762.796246
-257.190692,299,1767.16243
-394.341915,411,1773.330583
-443.217223,301,1777.886556
-220.835792,276,1781.860866
-274.964477,306,1786.41465
-354.036538,247,1790.207128
-232.057845,281,1794.288145
-433.920046,367,1799.692403
-703.313385,456,1806.280413
-219.472769,251,1809.55012
-238.010994,301,1813.666489
-205.268737,246,1817.236756
-316.087417,267,1821.117094
-310.153223,299,1825.197695
-331.482754,255,1829.231023
-261.123833,237,1832.767136
-177.329438,281,1836.95402
-276.138046,352,1842.184389
-173.104077,232,1845.86392
-369.158554,308,1850.540426
-450.522185,391,1856.200695
-198.626033,238,1859.638183
-212.196647,280,1864.130686
-302.260411,310,1868.764552
-371.745254,268,1872.690271
-266.533046,225,1875.957513
-430.118246,274,1879.647247
-259.845277,276,1882.921203
-360.799423,374,1888.351328
-310.593401,266,1892.218674
-428.132831,411,1898.458482
-367.266292,391,1903.908838
-192.571715,189,1906.558842
