#{"t_start": 1676309385.9719338, "env_id": null}
r,l,t
-5381.638473,500,6.088255
-5442.476922,500,12.209368
-5409.071637,500,18.409054
-5239.9166,500,24.520079
-5175.217335,500,30.617405
-5529.098992,500,36.821343
-5290.213502,500,42.948246
-5505.525818,500,49.24486
-5382.091633,500,55.559383
-5403.740192,500,61.85753
-5343.387571,500,67.89723
-5438.87371,500,74.186981
-5339.255584,500,80.44294
-5241.244622,500,86.684045
-5415.177373,500,92.655213
-5434.054896,500,98.645423
-5334.085514,489,104.620216
-5318.465625,500,110.565315
-5464.969273,500,116.554466
-5429.27028,500,122.70808
-5411.020827,500,128.830417
-5323.923518,493,135.019371
-5321.097571,484,141.016609
-5389.889024,500,147.217541
-5287.975292,485,153.299301
-5475.228,500,159.451564
-5295.193247,500,165.668256
-5395.155604,500,171.805966
-5500.781671,500,178.068796
-5334.579145,500,184.245598
-5252.305759,500,190.113801
-5477.014982,500,196.158687
-5289.537376,500,202.289607
-4785.758545,442,207.743471
-5458.24641,500,213.95161
-5369.525586,500,220.12131
-5195.566141,500,226.374364
-5293.769294,500,232.592679
-5440.137914,500,238.905127
-5290.767994,500,245.008463
-5463.430116,500,251.072062
-5380.474735,500,256.983661
-5174.149304,500,263.139402
-5348.936351,500,269.46475
-5355.422671,500,275.760974
-5202.039186,500,281.914386
-5366.95241,500,288.214981
-5388.181522,500,294.502001
-5291.796333,500,300.752491
-5308.536431,500,307.292669
-5423.661245,500,313.516094
-5477.013206,500,320.016322
-4815.576151,454,325.78159
-5390.382943,500,332.004533
-5322.22461,500,337.982167
-5314.264939,500,344.174201
-5432.179098,500,350.450997
-5426.772149,500,356.606212
-5568.539369,500,362.62074
-5274.854702,500,368.914023
-5521.476696,500,374.904031
-5350.796131,500,381.282277
-5376.289692,500,387.58414
-5208.726559,500,393.627161
-5347.567496,500,399.668387
-5130.438616,466,405.292708
-5419.331824,500,411.377306
-5497.678755,500,417.557754
-5359.440039,500,423.678764
-5283.560982,500,429.840728
-5391.98808,500,435.875521
-4934.255804,463,441.587628
-5229.542431,500,447.567454
-5496.128273,500,453.616126
-4775.058973,435,458.863577
-5315.346212,492,464.920384
-5281.133949,500,471.236729
-5587.059365,500,477.490877
-5386.364069,500,483.779122
-5169.389463,500,489.759386
-5168.760422,500,495.894109
-5248.087833,500,502.246092
-5359.650241,500,508.099976
-5390.754288,500,514.139438
-5506.516261,500,520.561698
-5267.657163,500,526.67694
-5315.131322,500,532.98668
-5219.203047,500,539.278175
-5226.727547,500,545.463461
-5182.987751,500,551.843162
-5370.335014,500,558.131622
-5251.350343,500,564.356575
-5246.33228,500,570.676533
-5256.330451,500,576.730773
-5233.625343,500,582.818994
-5196.709986,500,588.479006
-4800.559324,448,593.992713
-5304.704537,500,600.278673
-5588.136435,500,606.712081
-5542.743449,500,612.992736
-5680.140961,500,621.649977
-2932.052567,413,634.771235
-4543.843004,486,650.402269
-2213.434967,449,664.951168
-997.266665,484,680.430041
-940.574506,500,696.591364
-1013.730139,500,712.715451
-713.65378,500,729.001245
-826.501996,500,744.887252
-689.32683,500,760.819369
-462.121796,500,776.820763
-614.216978,500,792.768162
-456.057682,467,807.916089
-696.892357,457,822.751582
-423.023153,441,836.714157
-910.036137,500,852.538366
-294.824733,408,865.600658
-480.454212,500,881.41943
-442.368441,445,895.842578
-457.1248,500,911.609731
-407.284543,500,927.511813
-340.332218,456,942.04166
-341.937741,488,957.53298
-344.750033,500,973.339747
-347.503355,442,987.265083
-662.741712,500,1002.915252
-370.009076,500,1018.938264
-635.143261,500,1034.812165
-306.107763,410,1049.33504
-290.111071,500,1065.228083
-466.87182,464,1079.963269
-360.210104,373,1091.960493
-439.466171,500,1108.203536
-458.197775,500,1124.14478
-332.035765,450,1138.368336
-398.003814,500,1152.977122
-437.931451,500,1166.472941
-409.972387,500,1181.058161
-387.185965,500,1196.888018
-301.538814,440,1210.868217
-515.428798,461,1225.476994
-417.625687,500,1241.287939
-467.377986,500,1257.155715
-361.828525,500,1273.0621
-439.630375,470,1288.003072
-402.061606,500,1303.799346
-529.276643,495,1319.508276
-403.731737,488,1334.867108
-374.98899,500,1350.72973
-372.331457,490,1366.290921
-333.005312,404,1379.1596
-361.785882,347,1390.183787
-528.723276,495,1405.930462
-375.628484,500,1421.918452
-337.015818,500,1437.857822
-288.479414,432,1451.922651
-492.078963,500,1468.144811
-655.074441,500,1484.396104
-438.91358,500,1500.726815
-487.374345,500,1517.120642
-584.087535,484,1532.530678
-383.424124,475,1547.873143
-676.867539,488,1563.772794
-379.49342,389,1576.220324
-371.082573,371,1588.105856
-507.469488,463,1602.945406
-454.346363,454,1617.429328
-454.985137,486,1633.072047
-492.399325,500,1649.022943
-351.828988,381,1661.263229
-454.301984,500,1677.182212
-410.014069,500,1693.029409
-443.964422,500,1708.94371
-317.148492,429,1722.665356
-388.723567,487,1738.095426
-456.477259,500,1754.013604
-470.110912,500,1769.937523
-367.893396,490,1785.416556
-341.13809,487,1801.118044
-382.449353,500,1817.199554
-284.792325,397,1829.720787
-333.987049,408,1842.62135
-352.761167,419,1855.954446
-423.665043,437,1869.77302
-405.197027,500,1885.675224
-710.085706,449,1899.922053
-370.770704,473,1915.075074
-459.514733,500,1930.819312
-436.674939,466,1945.619229
-378.630503,475,1961.0738
-533.403616,469,1975.952156
-468.692818,428,1989.454593
-487.30882,444,2003.497364
-392.025608,500,2019.44758
-456.608253,476,2034.530217
-373.920241,451,2048.805182
-365.916696,402,2061.510383
-436.680959,500,2077.353727
-410.345363,446,2091.589906
-431.121247,500,2107.966223
-542.915139,500,2124.234456
-352.010037,500,2140.195382
-311.827141,471,2155.424696
-464.906398,468,2170.505928
-271.016218,441,2184.680507
-407.470696,500,2200.949823
-719.832878,429,2214.621691
-557.875308,500,2230.598094
-509.544302,500,2246.508818
-360.03141,435,2260.300553
-469.61241,500,2276.347554
-366.777147,474,2291.381978
-595.813347,500,2307.240268
-341.331581,500,2323.511649
-421.469694,429,2337.443727
-564.877071,464,2352.528279
-611.898065,480,2367.877175
-409.541439,443,2381.933111
-368.067655,500,2397.847524
-402.827755,500,2413.782776
-264.030914,429,2427.699211
-572.366116,500,2443.617136
-436.83891,500,2459.466445
-350.670302,473,2474.679295
-424.077022,500,2490.617741
-388.7022,500,2506.686657
-695.966425,470,2521.609847
-369.5299,450,2535.959644
-491.8827,401,2548.894516
-308.453035,370,2560.74672
-508.352359,500,2576.788027
-405.320675,500,2592.731462
-520.818986,485,2608.264966
-359.629773,382,2620.582724
-259.717151,395,2633.398723
-356.9412,455,2648.132696
-368.164155,500,2664.184129
-596.630802,500,2680.346395
-321.933833,500,2696.33653
-467.249343,500,2712.257502
-279.301325,500,2728.422475
-332.701716,477,2743.73851
-476.98181,494,2759.859187
-438.724949,500,2775.980441
-398.488151,500,2792.055009
-273.644206,474,2807.437209
-497.922361,500,2823.716818
-613.58051,500,2840.081797
-479.282431,453,2854.976517
-377.136986,500,2871.049044
-596.763267,474,2886.245274
-527.2737,500,2902.311227
-460.512927,487,2917.890001
-453.417512,465,2932.727822
-404.127192,494,2948.445484
-556.197067,500,2964.629091
-356.6826,442,2979.104899
-382.054273,476,2994.418078
-509.483025,500,3010.857661
-395.483043,500,3026.352516
-620.224267,500,3042.492602
-432.649024,500,3058.492294
-246.366694,421,3071.886098
-375.082633,425,3085.410028
-428.412163,500,3101.326594
-522.766004,403,3114.061896
-361.894359,500,3129.99034
-369.215353,500,3145.845038
-435.896,439,3159.829211
-393.692276,478,3174.993642
-454.367551,500,3190.79811
-370.861386,499,3206.501481
-439.775343,500,3219.926944
-537.471498,500,3233.998158
-392.702784,425,3247.876111
-349.223969,447,3262.400975
-395.821278,483,3277.923008
-300.630721,465,3292.68268
-357.4714,500,3308.602494
-439.680639,500,3324.642727
-469.128918,500,3340.513083
-365.461649,418,3354.067911
-388.615265,500,3370.097218
-485.539851,500,3385.940249
-506.679737,500,3402.083818
-479.237158,500,3417.770605
-804.850545,500,3433.523901
-535.475925,500,3449.390945
-481.578927,449,3463.656778
-426.76882,447,3477.892454
-445.126933,500,3493.769245
-445.508876,500,3509.537538
-428.695325,485,3525.015998
-508.897104,489,3540.679831
-393.543945,500,3556.701954
-470.396392,500,3572.6515
-461.322982,500,3588.433357
-455.114227,500,3604.421502
-356.099806,500,3620.65902
-443.671978,471,3635.955898
-417.732953,500,3652.322233
-438.219137,500,3668.271265
-406.32728,500,3684.304966
-514.426569,477,3699.592218
-358.658798,473,3714.621626
-480.705184,459,3729.30332
-423.201965,500,3745.366883
-377.795457,500,3761.443197
-502.957945,500,3777.332702
-423.77907,500,3793.342316
-538.207425,500,3809.259108
-691.103171,500,3825.152723
-469.709251,500,3841.204648
-375.389504,500,3857.5195
-286.956198,500,3873.652315
-252.638569,406,3886.496409
-281.315704,500,3902.423156
-443.440618,420,3915.795933
-549.381182,500,3931.511965
-384.923051,427,3944.992561
-406.960202,500,3960.870744
-386.634016,438,3974.914305
-281.784057,438,3988.770335
-545.810422,500,4004.523266
-405.249927,500,4020.417293
-604.663629,500,4036.041227
-436.811394,479,4051.228663
-398.810414,434,4065.024592
-403.108151,470,4079.908799
-410.896706,500,4095.713737
-518.856293,481,4111.03024
-487.330898,423,4124.525876
-309.779055,425,4137.979856
-380.038362,500,4153.892176
-423.401953,500,4169.922796
-415.557463,500,4185.791252
-381.961741,424,4199.357685
-508.854252,439,4213.359995
-340.232498,500,4229.204449
-550.366275,487,4244.751526
-449.528063,500,4260.586
-329.505075,481,4275.94805
-366.528025,396,4288.474885
-493.496594,500,4304.546448
-208.012592,379,4316.658349
-487.177563,500,4332.288198
-413.51668,500,4348.155998
-354.231712,375,4360.026753
-574.972149,500,4375.760889
-331.698402,500,4391.573341
-395.617478,500,4407.454435
-414.920892,469,4422.32305
-425.576273,475,4437.275789
-474.783265,464,4451.949042
-373.277524,430,4465.558388
-298.630049,376,4477.577647
-348.875253,439,4491.43329
-408.715263,500,4507.20102
-575.078306,500,4523.12619
-459.41569,427,4536.743669
-389.167822,448,4551.033522
-303.496056,452,4565.42957
-513.567908,500,4581.088083
-450.422643,500,4597.019755
-275.161582,500,4612.750893
-458.446004,500,4628.570384
-354.70301,500,4644.791033
-467.125616,457,4659.58626
-417.437733,500,4675.615652
-606.728745,500,4691.514612
-362.50701,500,4707.474956
-451.691853,500,4723.860135
-390.595539,500,4739.81272
-305.837698,446,4754.157831
-276.559504,337,4765.20295
-381.912124,450,4779.787876
-416.117661,415,4793.122248
