#{"t_start": 1675256983.4436226, "env_id": null}
r,l,t
-318.034668,129,119.786007
-121.034278,90,120.093532
-262.504919,190,120.747073
-246.79097,82,121.02983
-196.5,44,121.183065
-587.370354,209,121.91359
-164.497427,59,122.113201
-218.790854,103,122.470316
-135.784444,89,122.777649
-111.123989,76,123.040809
-99.566667,43,123.192458
-122.525029,86,123.492778
-198.595094,209,124.222278
-135.482749,46,124.378983
-127.588116,173,124.98636
-170.1102,84,125.275906
-168.546667,73,125.525384
-112.405756,62,125.736907
-141.2007,82,126.024169
-105.194733,81,126.304538
-119.832405,110,126.687468
-109.922222,81,126.967711
-124.368889,88,127.267005
-111.733333,64,127.487496
-101.477778,75,127.750748
-158.332865,143,128.242849
-158.345389,115,128.640069
-125.801767,72,128.885611
-114.233333,56,129.07952
-105.593333,49,129.248913
-121.056608,63,129.467391
-130.306667,142,129.973026
-108.888889,66,130.212487
-134.760437,86,130.51241
-109.388889,95,130.841252
-129.363158,77,131.112047
-100.622222,52,131.291748
-220.193333,132,131.737947
-134.976842,74,131.997874
-150.976484,91,132.312698
-189.576663,105,132.673931
-118.94,96,133.001094
-101.3351,56,133.193248
-142.823388,84,133.48436
-105.805956,96,133.810123
-98.1237,80,134.087954
-122.857322,74,134.343409
-134.535556,58,134.540505
-119.069591,77,134.805541
-118.828655,92,135.126219
-129.023868,91,135.43657
-107.412267,59,135.636753
-136.721053,194,136.307636
-154.959956,79,136.57546
-111.515789,69,136.815712
-122.371989,62,137.032767
-156.101767,146,137.539599
-208.751986,137,138.019312
-117.879256,77,138.281708
-250.5731,151,138.809778
-102.877778,53,138.991467
-131.8,64,139.209253
-119.294737,95,139.541848
-113.1751,65,139.765901
-100.251111,61,139.976126
-111.916956,81,140.252822
-107.177778,112,140.640163
-97.733333,40,140.778866
-116.457033,58,140.982084
-115.301767,83,141.269526
-190.230056,189,141.917559
-128.246199,79,142.195531
-114.305908,85,142.488235
-140.245263,82,142.77121
-116.206622,71,143.018497
-131.371111,67,143.250259
-126.7772,82,143.526593
-112.180989,85,143.82736
-149.410611,148,144.335828
-128.9502,111,144.716786
-178.512212,85,145.015565
-161.879205,116,145.420162
-146.646211,67,145.650166
-190.477895,88,145.954658
-169.549942,76,146.217179
-141.949533,72,146.463389
-102.866667,32,146.572668
-141.432963,121,147.001245
-123.369679,82,147.286664
-106.8,81,147.565025
-144.75856,109,147.944253
-100.0,56,148.135805
-100.955556,45,148.288804
-108.6502,80,148.566028
-114.877778,68,148.800722
-181.246316,72,149.052723
-125.988889,95,149.38051
-153.670526,127,149.822905
-130.590058,91,150.141308
-105.8351,99,150.479689
-113.599567,91,150.793655
-194.789546,146,151.288201
-166.310703,66,151.515414
-281.058151,196,152.193364
-416.250639,143,152.685736
-121.751111,53,152.87139
-108.478478,97,153.203801
-110.366667,53,153.384856
-103.172056,65,153.607505
-178.697427,76,153.870951
-132.860819,42,154.015651
-126.411811,73,154.263464
-160.434084,183,154.892836
-120.777778,70,155.13022
-139.331111,96,155.460262
-135.455556,132,155.914709
-157.16292,91,156.231908
-197.540746,156,156.772827
-112.523122,105,157.128033
-128.172515,88,157.434334
-143.45338,206,158.154369
-103.277778,42,158.297755
-111.128222,72,158.545832
-128.526107,111,158.932389
-115.688889,81,159.208993
-149.920585,102,159.562746
-97.933333,48,159.72721
-126.261902,144,160.225546
-112.566667,73,160.475418
-130.29234,124,160.900604
-127.568421,46,161.063898
-129.867018,81,161.343628
-152.390992,78,161.608271
-140.577457,101,161.960628
-137.708889,74,162.213467
-198.93492,105,162.572503
-119.393333,72,162.820586
-150.841042,89,163.12693
-127.375337,80,163.40195
-174.480466,115,163.79321
-135.594733,107,164.163307
-120.356256,85,164.457989
-101.986667,82,164.739722
-113.4444,77,165.001578
-160.23848,117,165.408406
-174.802556,162,165.96578
-99.166667,65,166.189497
-104.622178,56,166.383141
-166.044622,87,166.68646
-221.828866,128,167.129251
-274.51462,79,167.401059
-469.400433,141,167.886698
-102.288889,59,168.091955
-165.839591,134,168.557179
-160.621492,110,168.936664
-104.077778,62,169.146073
-119.385965,54,169.334857
-150.656842,79,169.603587
-121.474278,88,169.902452
-125.433067,118,170.310613
-134.244444,115,170.708895
-119.421053,43,170.855231
-140.827978,85,171.146821
-239.067087,169,171.74176
-106.12117,53,171.92309
-156.7747,84,172.220285
-144.254278,69,172.452951
-134.528947,51,172.632866
-100.162222,62,172.848936
-138.69345,82,173.127926
-155.27,81,173.413289
-104.022222,65,173.640069
-153.694684,149,174.158772
-122.847484,64,174.376981
-154.732749,64,174.595722
-109.070889,57,174.788668
-151.355779,106,175.157662
-106.566667,59,175.356845
-147.473333,80,175.631802
-123.005756,96,175.960717
-125.986667,139,176.44107
-109.344444,73,176.691235
-119.116457,88,176.99971
-132.651639,82,177.287838
-184.948889,108,177.666548
-148.882926,125,178.098978
-135.963275,101,178.445669
-117.547092,74,178.70363
-154.760141,120,179.121712
-118.183533,99,179.464582
-112.077778,96,179.798468
-143.19614,60,180.006547
-114.486667,124,180.433398
-140.108889,99,180.76732
-124.67473,102,181.124126
-104.970189,59,181.327567
-133.285102,102,181.679712
-142.186858,113,182.070673
-125.067368,55,182.263706
-150.847953,125,182.696028
-152.323504,126,183.134589
-122.979667,81,183.409398
-134.266142,92,183.727646
-124.705756,90,184.040063
-114.899371,65,184.261895
-102.675944,91,184.597193
-109.551111,101,184.946186
-159.184953,143,185.450241
-135.447744,123,185.86314
-105.2985,98,186.196112
-99.069589,81,186.471906
-114.927478,78,186.74394
-118.348889,75,187.003236
-120.705263,49,187.176651
-145.646229,71,187.421468
-142.168889,70,187.6622
-103.072056,79,187.933254
-118.094644,83,188.2126
-143.845995,143,188.711559
-109.966422,96,189.039064
-104.433333,67,189.26964
-144.316385,74,189.52151
-153.460122,106,189.885315
-110.668889,70,190.120111
-110.723509,110,190.502156
-140.111793,126,190.938077
-140.505263,74,191.190631
-126.108911,112,191.565186
-98.302222,75,191.821511
-112.815205,72,192.069163
-136.91217,177,192.67524
-177.653822,134,193.122674
-99.726667,75,193.380701
-109.733333,64,193.600762
-109.885656,95,193.922187
-117.955556,58,194.114746
-118.556256,75,194.369612
-159.075747,125,194.803645
-121.960944,86,195.094485
-151.270189,105,195.449927
-137.095556,79,195.71797
-106.950656,79,195.987626
-139.1,90,196.294101
-145.383393,127,196.730345
-117.175088,112,197.116242
-139.447689,129,197.551339
-115.570732,75,197.812483
-106.355556,50,197.979096
-145.109289,105,198.332589
-118.233333,100,198.673867
-98.722222,44,198.82375
-136.331345,84,199.113305
-138.102632,119,199.526515
-149.8455,99,199.874804
-122.120702,72,200.123005
-134.997778,76,200.381975
-115.852829,181,201.00397
-123.611111,48,201.166382
-92.6,88,201.466384
-109.7,83,201.749957
-113.6,57,201.942975
-162.451108,99,202.282236
-145.363158,111,202.670375
-144.648889,76,202.931188
-106.84,44,203.083658
-130.892105,56,203.279932
-100.777778,49,203.445435
-135.90807,74,203.699491
-112.855556,74,203.946458
-106.434033,59,204.146016
-131.820022,164,204.694787
-128.208911,140,205.170595
-102.828889,47,205.330673
-160.819825,83,205.619759
-140.373822,68,205.851909
-174.389289,92,206.163899
-168.159089,132,206.614372
-117.684444,122,207.028776
-102.348889,72,207.27486
-111.133333,52,207.45259
-131.492106,121,207.860572
-126.035789,77,208.120703
-109.057322,57,208.313058
-110.277778,67,208.535785
-101.133333,42,208.682463
-126.290994,119,209.095435
-98.822222,30,209.196156
-108.854468,78,209.469044
-102.449833,46,209.624681
-139.195263,92,209.942688
-113.02807,57,210.137
-116.032281,92,210.4517
-119.027611,49,210.621719
-161.121042,112,211.006691
-175.618376,104,211.357553
-127.253798,86,211.650095
-102.855589,73,211.894754
-100.583167,61,212.107793
-289.770873,133,212.56256
-137.173733,73,212.806751
-173.212878,94,213.125378
-113.822222,78,213.387752
-107.088889,50,213.561663
-136.05462,75,213.813784
-117.343509,68,214.051217
-116.267135,93,214.372928
-159.01268,168,214.953142
-128.754589,78,215.21625
-202.621338,143,215.710859
-128.552632,61,215.918611
-109.488889,56,216.106678
-132.856608,94,216.428666
-119.733333,61,216.635697
-148.921222,121,217.053344
-131.200644,97,217.386872
-114.088889,61,217.59728
-155.288304,104,217.956712
-124.346116,107,218.320523
-120.688889,117,218.722805
-103.022222,42,218.865502
-130.455556,98,219.199701
-101.845144,74,219.445377
-103.886667,45,219.598602
-110.833333,78,219.866487
-100.544444,35,219.986684
-133.671427,87,220.279199
-150.222222,92,220.587473
-123.943867,109,220.960714
-157.16507,109,221.332458
-147.582105,106,221.694546
-105.5,71,221.937451
-295.329551,188,222.58871
-110.309622,89,222.88799
-124.847719,134,223.34819
-98.907478,124,223.771508
-117.639722,65,223.992578
-157.172422,67,224.220328
-112.278478,48,224.384289
-156.969298,145,224.883703
-109.2,102,225.231368
-119.425497,86,225.521624
-100.548067,55,225.708509
-130.162105,47,225.871949
-101.466667,49,226.040815
-122.566667,58,226.237362
-122.363831,118,226.646822
-102.733333,67,226.876989
-115.066667,55,227.059334
-130.065789,77,227.330925
