#{"t_start": 1675255337.585496, "env_id": null}
r,l,t
-2030.1593,500,0.980015
-590.1021,101,1.173194
-1477.605,290,1.730497
-2074.4685,500,2.679627
-872.57,205,3.068809
-394.2364,70,3.201998
-2193.3478,500,4.154781
-2074.2157,500,5.11214
-1170.761189,240,5.568469
-735.4699,165,5.882834
-982.8454,209,6.275684
-439.9557,62,6.396158
-695.8003,134,6.654518
-2245.7547,478,7.562004
-2139.850089,500,8.517536
-1581.969153,364,9.209186
-1132.816584,282,9.748157
-2225.343802,500,10.705312
-1043.1544,249,11.181666
-1605.1681,372,11.886978
-1919.6462,420,12.691457
-2012.144243,500,13.637067
-794.154771,172,13.964173
-1012.666,237,14.416568
-2214.707789,500,15.367937
-1719.1355,431,16.188091
-2254.7498,493,17.118336
-1501.307616,308,17.705662
-558.063756,112,17.920287
-1188.178679,248,18.393089
-527.8766,99,18.583573
-2199.1,500,19.540415
-1453.445492,359,20.222281
-1409.2289,266,20.733002
-1045.708889,225,21.161377
-1985.65,500,22.106
-1337.3357,313,22.705527
-1248.641967,268,23.21711
-2132.5692,500,24.165128
-2353.6007,500,25.118616
-1492.379076,333,25.750184
-2223.7031,500,26.706838
-2198.7119,500,27.662834
-1025.6322,189,28.026013
-1539.7234,346,28.687279
-1280.5473,279,29.219401
-2247.2839,500,30.177383
-2096.5044,500,31.130264
-1415.7168,325,31.751468
-1570.993979,376,32.463873
-1263.2257,282,32.997524
-2116.806868,500,33.946454
-316.871747,46,34.033232
-1876.8186,403,34.804396
-980.67,209,35.201124
-1112.210421,231,35.643752
-782.2795,140,35.912078
-1108.4211,240,36.367441
-2341.4608,500,37.321027
-1607.811832,380,38.039766
-650.4144,145,38.32008
-1109.1509,236,38.767621
-1887.5037,467,39.655786
-1048.4174,205,40.051908
-1477.632223,339,40.695273
-1041.5806,232,41.134466
-955.107468,219,41.552255
-521.9899,103,41.750299
-1188.3876,241,42.208658
-1588.490089,366,42.903824
-1170.7483,246,43.377484
-355.153554,68,43.505449
-2273.0272,500,44.461259
-297.4844,45,44.548012
-767.792289,146,44.823113
-1136.0229,232,45.264608
-2054.277,500,46.220173
-2221.57,481,47.136886
-1369.4644,293,47.691874
-2024.776521,500,48.644182
-1002.617289,222,49.069636
-833.675242,199,49.444738
-1989.604111,500,50.394951
-2043.1037,500,51.342
-702.166747,147,51.623063
-2158.3012,500,52.575492
-1215.92024,278,53.10545
-660.014,131,53.354992
-1718.204033,417,54.149749
-1946.770289,494,55.094762
-2244.9776,499,56.049997
-405.3389,56,56.158163
-927.911795,219,56.571061
-2091.6655,500,57.526019
-511.5614,93,57.705099
-2145.8345,500,58.66218
-2150.859358,500,59.611417
-1297.4022,308,60.205825
-1574.6594,357,60.890408
-1973.421289,500,61.842107
-2105.6615,500,62.797574
-2001.348,500,63.751476
-1049.0464,201,64.137073
-368.59531,52,64.235545
-1984.0345,500,65.191998
-500.24748,96,65.374248
-676.235468,143,65.645174
-694.0833,140,65.910475
-1763.886,407,66.682204
-276.2639,50,66.777481
-1053.517891,217,67.1847
-1713.4995,426,67.995888
-2030.556,500,68.943683
-1053.359,269,69.454193
-873.0913,168,69.77754
-2240.192186,500,70.730386
-926.515174,203,71.11404
-2009.1295,500,72.06451
-1931.2867,441,72.910336
-1664.662,395,73.66666
-1550.325511,328,74.2915
-360.76582,57,74.397038
-1739.3629,358,75.079411
-1328.6767,313,75.672513
-2106.484832,500,76.622641
-2068.0675,497,77.576506
-1365.8118,298,78.139548
-1958.698919,447,78.986185
-2175.7146,500,79.940324
-1707.9057,363,80.635916
-1287.7747,233,81.079673
-2032.4509,500,82.026792
-1128.611747,260,82.519246
-1615.049342,370,83.223253
-943.741946,184,83.575048
-2105.2123,500,84.530593
-650.2638,122,84.763117
-2275.6187,500,85.714274
-1849.297563,423,86.516648
-712.0926,133,86.771883
-780.4988,143,87.043501
-2057.0038,482,87.964456
-1025.649,198,88.340234
-729.1846,182,88.688157
-1164.174242,288,89.234277
-888.1456,182,89.577443
-1981.2345,500,90.537869
-773.432996,166,90.853885
-898.8618,201,91.240301
-631.691479,111,91.455238
-538.4331,88,91.623746
-1294.6699,267,92.135163
-1999.9537,500,93.092392
-739.2262,143,93.364574
-2047.462,500,94.320201
-2107.0385,500,95.275744
-375.35,96,95.580357
-432.615821,81,95.86119
-384.776244,69,96.095237
-463.018713,87,96.391463
-381.871723,90,96.695941
-582.271205,150,97.21266
-255.534033,47,97.369874
-384.150347,84,97.656976
-379.5853,88,97.954448
-289.025263,73,98.204496
-254.976316,122,98.625951
-182.775556,83,98.90654
-207.068889,98,99.239334
-179.521829,70,99.476666
-199.942222,89,99.774414
-335.450469,141,100.257977
-116.8165,67,100.484897
-149.3849,70,100.719493
-355.744737,51,100.896082
-420.744444,65,101.122771
-358.6,52,101.302918
-350.655556,52,101.481614
-463.880611,113,101.871706
-276.43952,57,102.065515
-359.480346,106,102.427916
-172.55731,55,102.611331
-448.438246,145,103.111637
-366.447359,209,103.817929
-258.757567,131,104.255422
-245.262032,121,104.665715
-222.257465,70,104.90135
-168.858511,110,105.272183
-100.168433,50,105.439534
-162.560344,101,105.78113
-249.290922,50,105.94753
-301.282944,72,106.189285
-320.0654,81,106.466064
-155.926433,75,106.723071
-107.589589,79,106.991729
-146.743392,93,107.304748
-114.750289,93,107.617892
-126.453333,40,107.75037
-343.874733,98,108.079324
-255.810122,69,108.309951
-257.099124,120,108.719458
-251.069242,166,109.290725
-104.226667,51,109.458412
-133.898005,85,109.751006
-109.333333,47,109.90788
-134.402701,117,110.310033
-117.966667,75,110.558778
-167.120676,108,110.920957
-167.682222,63,111.131152
-314.124444,82,111.406464
-281.268284,83,111.687541
-253.916844,125,112.110887
-335.654221,80,112.381401
-104.079167,108,112.748437
-159.882711,118,113.142154
-168.637778,69,113.371578
-187.037314,195,114.036422
-119.823392,92,114.340428
-108.172511,59,114.536373
-111.4,77,114.793122
-120.403509,80,115.066135
-127.415205,90,115.371905
-103.662222,80,115.641409
-178.493682,91,115.938844
-234.329737,120,116.347789
-140.376842,25,116.436383
-329.320442,208,117.140794
-197.974589,143,117.615944
-197.690884,127,118.041106
-130.704691,110,118.408252
-233.161256,164,118.953258
-108.791111,67,119.172683
-280.570767,62,119.382416
-319.915556,81,119.649215
-261.171956,85,119.930691
-193.441103,195,120.58556
-105.977778,85,120.868364
-117.171111,54,121.049205
-139.031111,75,121.301211
-204.074035,96,121.624589
-166.422222,68,121.8567
-133.342222,104,122.202434
-350.3545,81,122.469695
-241.9736,103,122.812616
-139.924822,112,123.188563
-119.308889,78,123.44929
-141.571658,83,123.734934
-147.033333,100,124.132907
-102.633333,46,124.306928
-253.536822,82,124.619675
-360.4237,79,124.918277
-276.317533,87,125.243211
-121.008844,131,125.735797
-98.688889,61,125.965364
-109.076767,93,126.32148
-106.133333,80,126.623062
-126.789474,55,126.829985
-133.711111,55,127.038443
-226.216564,178,127.714766
-128.055678,60,127.941059
-164.586667,78,128.234956
-116.615556,51,128.428931
-153.617916,180,129.104314
-131.566667,52,129.300858
-153.754774,144,129.85301
-205.709667,121,130.306822
-159.737778,55,130.51593
-205.252878,87,130.845499
-135.888889,62,131.080591
-144.442222,51,131.274975
-148.767194,102,131.657708
-119.256229,76,131.945369
-124.329825,134,132.460124
-119.777237,99,132.843233
-128.0595,102,133.222568
-305.236957,162,133.843999
-144.544689,97,134.207955
-149.973202,138,134.731612
-114.149431,65,134.982049
-195.030526,72,135.26148
-134.141478,77,135.550084
-132.850289,104,135.940034
-118.645674,81,136.250271
-111.671345,50,136.441174
-150.876901,107,136.852699
-120.883533,84,137.168966
-165.188596,131,137.66964
-163.3164,135,138.178161
-124.091111,73,138.453182
-109.872833,72,138.725033
-123.886647,121,139.186167
-108.3225,130,139.680204
-109.133333,95,140.039903
-113.744444,58,140.254326
-121.988889,121,140.715457
-163.535511,90,141.059498
-190.220944,94,141.411704
-136.835205,104,141.807754
-293.143816,144,142.359633
-143.831922,58,142.581795
-112.433333,83,142.896074
-107.077778,41,143.049243
-101.344444,57,143.263325
-110.788889,68,143.517252
-128.704444,108,143.926389
-111.754644,78,144.221735
-109.351967,100,144.597092
-118.286667,74,144.876941
-102.314067,150,145.444877
-123.311111,101,145.824041
-126.092982,49,146.005049
-121.288889,46,146.18059
-187.190351,98,146.552293
-115.694145,73,146.829415
-126.783802,69,147.094256
-143.354386,116,147.535696
-177.935979,111,147.956014
-119.6165,87,148.286875
-134.215878,100,148.664648
-109.7,49,148.847955
-137.2,82,149.173897
-123.390292,84,149.495165
-117.388889,47,149.671468
-117.765497,45,149.840777
-119.693333,96,150.201758
-120.836959,86,150.526335
-112.522222,90,150.87263
-120.3502,107,151.276809
-133.682456,39,151.420798
-117.655556,47,151.600722
-122.311111,60,151.826628
-189.905056,107,152.224247
-113.525731,60,152.45532
-119.160944,67,152.711364
-118.822222,63,152.946401
-110.956256,92,153.290396
-114.722222,62,153.525907
-129.311111,62,153.754397
-151.606737,107,154.165953
-106.859544,54,154.374636
-99.866667,37,154.515269
-100.594278,90,154.852796
-113.1614,72,155.126757
-146.745756,89,155.464701
-116.317901,49,155.650147
-108.770611,145,156.1941
-154.890175,64,156.435874
-166.40557,160,157.057942
-127.292982,82,157.369259
-100.703522,53,157.571389
-109.4351,46,157.745767
-103.288889,71,158.018117
-114.516111,106,158.417994
-125.245144,49,158.598066
-175.283942,80,158.906776
-126.977111,114,159.3346
-131.344444,86,159.661358
-126.998201,61,159.888333
-135.206211,96,160.247605
-96.911111,41,160.401371
-110.239078,96,160.764251
-112.2,70,161.031296
-137.740351,71,161.300052
-115.722222,74,161.577173
-112.622222,67,161.835136
-116.161311,84,162.152009
-127.667416,144,162.69543
-199.546405,74,162.978281
-130.964444,105,163.38225
-100.488889,70,163.6473
-105.322222,26,163.747808
-114.055556,71,164.010342
-104.988889,70,164.278718
-130.310258,80,164.584283
-131.367944,144,165.127037
-125.546784,51,165.321194
-140.359737,103,165.711362
-148.155679,122,166.185998
-111.991486,81,166.495356
-103.051111,87,166.82502
-115.733333,92,167.171104
-148.111111,88,167.501327
-137.431111,125,167.97277
-155.211111,58,168.19495
-124.436044,55,168.399587
-221.9326,113,168.826877
-149.574558,83,169.140134
-132.128651,185,169.837398
-141.565389,67,170.085061
-145.777908,93,170.440128
-110.529833,88,170.771122
-123.321053,75,171.057826
-168.975266,100,171.445248
-105.355333,76,171.733544
-111.433333,68,171.994632
-128.111111,80,172.2966
-109.534033,46,172.472384
-109.326901,73,172.749774
-133.445144,86,173.074674
-117.211111,64,173.318098
-118.457265,99,173.688636
-109.577778,51,173.885088
-151.208332,131,174.391232
-153.95626,114,174.825712
-149.693129,131,175.324652
-145.191311,81,175.635255
-121.268344,107,176.04011
-153.976867,65,176.283496
-103.762222,41,176.441528
-118.823973,90,176.782021
-119.592982,129,177.273985
-161.660599,110,177.693139
-148.117322,99,178.070466
-110.924444,46,178.242665
-117.055556,56,178.453808
-107.29494,71,178.723259
-99.577778,43,178.8862
