#{"t_start": 1675266076.2974105, "env_id": null}
r,l,t
-895.294451,500,2179.555027
-924.799961,500,2184.797116
-930.047125,500,2193.612102
-857.32852,500,2198.812878
-852.682467,490,2204.004093
-852.846947,500,2209.176651
-853.435578,500,2218.085845
-855.189627,500,2223.251003
-863.521318,500,2228.356656
-844.893702,500,2233.532576
-861.664661,500,2242.306158
-923.683308,500,2247.513391
-765.266631,500,2252.71068
-813.100749,482,2257.658554
-545.028986,332,2264.811038
-782.629106,500,2270.072621
-765.13426,500,2275.286836
-786.652508,447,2280.041124
-801.997637,500,2285.233927
-709.552112,500,2294.071801
-726.67412,500,2299.375412
-667.649782,443,2303.967067
-613.73798,434,2308.575488
-792.393808,500,2317.227112
-840.506498,500,2322.495964
-776.765359,500,2327.840679
-680.476876,500,2333.045722
-868.573408,500,2341.936355
-787.085598,500,2347.303832
-674.560461,500,2352.471087
-587.903329,378,2356.487582
-708.618426,500,2365.293
-665.168655,500,2370.555527
-678.907271,500,2375.867222
-712.902102,500,2381.053622
-668.824633,500,2386.374433
-582.407649,424,2394.327475
-691.549151,500,2399.601731
-625.499771,450,2404.290962
-694.366092,489,2409.374237
-643.272329,500,2418.021923
-576.332657,500,2423.20937
-605.964802,449,2427.985647
-667.010282,457,2432.86476
-620.88924,499,2441.62711
-709.786474,500,2446.900829
-540.037932,425,2451.289824
-664.367877,500,2456.574444
-586.85673,500,2465.4382
-641.583623,500,2470.636898
-648.80061,481,2475.706591
-629.861982,474,2480.715057
-582.831329,500,2485.842596
-589.050026,470,2494.370966
-655.847557,500,2499.598428
-608.242392,500,2504.868261
-548.156835,403,2509.167853
-560.768438,500,2517.885177
-496.941644,414,2522.255587
-619.002263,500,2527.516338
-583.821492,448,2532.280892
-614.087838,500,2541.188083
-569.490763,457,2546.035058
-559.746094,468,2551.023286
-551.330088,500,2556.256763
-517.558532,445,2560.977896
-560.967204,427,2569.058114
-651.675586,500,2574.241463
-538.044208,500,2579.41763
-594.876902,500,2584.668628
