#{"t_start": 1675959823.4350858, "env_id": null}
r,l,t
-2835.787608,276,4.751532
-4764.6069,484,7.544974
-3056.430938,314,9.356623
-4329.034569,442,11.935663
-2910.253869,290,13.67028
-4807.896746,500,20.55841
-3355.756054,333,22.431303
-3622.624731,372,24.661114
-4854.139362,500,27.460007
-3773.520492,388,29.764586
-3447.880754,352,35.186733
-4248.971308,439,37.688382
-2660.622054,292,39.422029
-4467.5397,461,42.098516
-3918.242238,398,44.436844
-4744.497762,500,50.867813
-2479.46,256,52.36597
-4726.694215,493,55.186883
-4088.205631,423,57.698233
-4574.180223,500,60.693213
-3539.595454,381,66.508125
-4698.338069,500,69.458075
-4757.774754,500,72.350132
-3621.989346,373,74.565649
-4253.580162,454,77.14705
-4416.047585,500,83.966091
-4502.8507,500,86.882453
-4312.447492,500,89.777506
-4081.354315,443,92.34705
-4466.099554,500,99.112798
-2572.455923,291,100.87647
-3506.029854,389,103.136531
-3212.448546,354,105.175393
-4371.118923,500,108.054122
-4467.042508,500,115.03334
-3746.496208,419,117.46884
-3251.934746,369,119.63456
-3482.025885,396,121.99264
-4106.623746,469,124.658537
-4403.035362,500,131.489539
-4178.892138,500,134.471696
-4358.092769,500,137.270764
-4363.052838,500,140.236607
-3968.423185,500,147.037974
-4047.724915,500,150.119596
-3988.659623,500,153.156185
-4097.811815,500,156.073377
-3698.943338,440,163.522184
-4064.432615,500,166.465606
-3840.437008,500,169.405543
-4052.879685,500,172.320602
-3958.1406,500,180.524115
-3732.774638,500,183.446913
-3653.601931,500,186.308075
-3722.4117,500,189.119688
-3791.403362,500,197.239819
-3454.1481,500,200.36891
-3468.7156,500,203.304053
-3600.059008,500,206.48491
-3523.300092,500,214.648856
-3469.924123,500,217.670807
-3570.360192,500,220.565828
-3240.131792,500,223.530324
-3540.888854,500,231.915964
-3265.572415,500,235.091164
-3210.813192,500,238.125989
-3199.283354,500,241.042329
-3066.287138,500,249.403984
-2917.620354,500,252.316332
-3304.456023,500,255.307096
-3009.771338,500,258.133974
-3145.189592,500,266.297361
-2911.745777,500,269.139602
-2727.156015,500,272.136262
-2783.374608,500,275.268003
-2828.412477,500,278.210823
-2572.927077,500,286.698457
-2769.160546,500,289.72006
-2578.800808,500,292.517838
-2376.220023,500,295.522745
-2548.715485,500,303.948917
-2316.851177,500,307.039517
-2685.096115,500,310.031708
-2510.888708,500,313.042498
-2513.422846,500,321.533584
-2311.828708,500,324.595579
-2477.767354,500,327.606751
-2236.6688,500,330.687796
-2169.518308,500,338.854579
-2224.466992,500,341.926977
-2074.365723,500,345.009528
-2278.653977,500,347.946527
-1889.212362,500,356.47264
-1943.709408,500,359.595739
-2091.043054,500,362.618513
-1848.500438,500,365.751092
-1899.468254,500,373.956084
-1937.270215,500,376.970977
-1703.339869,500,380.015892
-1901.456023,500,383.066628
-1698.877038,500,391.194962
-1694.284538,500,394.395765
-1654.8241,500,397.285905
-1701.818331,500,400.354822
-1606.210138,500,408.66408
-1563.850538,500,411.69235
-1669.285031,500,414.720627
-1627.905754,500,417.822152
-1593.220915,500,425.845922
-1455.701154,500,428.825584
-1568.517515,500,431.8315
-1511.958208,500,434.923715
-1405.578092,500,442.992112
-1319.307715,500,446.054922
-1393.527608,500,449.088859
-1425.617538,500,452.185478
-1371.251523,500,455.339042
-1299.598785,500,463.723256
-1381.165754,500,466.757019
-1300.275623,500,469.883281
-1493.850246,500,472.97306
-1385.329569,500,481.530957
-1315.317454,500,484.629951
-1261.004192,500,487.843659
-1405.452015,500,491.052826
-1155.384862,500,499.667603
-1064.148523,500,502.721757
-1140.069515,500,505.780822
-1082.360654,500,508.815647
-1215.705838,500,516.911156
-1181.2494,500,520.034202
-1379.875269,500,523.113144
-1292.458646,500,526.223495
-1104.1846,500,534.621153
-1152.582631,500,537.898226
-1140.817051,500,540.981591
-1089.499385,500,544.137112
-1153.9885,500,552.677835
-977.705046,500,555.794867
-966.824138,500,558.900474
-1044.544477,500,562.009924
-1087.583777,500,570.319347
-1163.396792,500,573.396935
-1067.817408,500,576.399834
-916.580523,424,579.012183
-1040.484131,500,587.288499
-949.916,500,590.390053
-942.601438,500,593.485836
-936.297862,500,596.583066
-1025.481292,500,604.949875
-842.801231,500,608.073961
-880.401162,500,611.218402
-870.404292,500,614.367713
-846.242262,500,617.455658
-984.160646,500,625.852207
-885.383315,500,628.998632
-801.007284,500,632.121996
-997.710046,500,635.200425
-875.023615,500,643.453926
-830.229905,500,646.522305
-860.9751,488,649.557062
-932.504454,500,652.606647
-876.470092,500,660.826987
-850.196492,500,663.958603
-899.725369,500,667.197419
-846.695776,500,670.330424
-840.956477,500,678.638131
-800.310669,421,681.301559
-788.772623,500,684.31785
-804.611208,500,687.507029
-887.483908,500,695.9802
-769.877961,500,699.126374
-778.399115,500,702.249894
-816.351992,500,705.353668
-767.236208,500,713.762935
-800.027777,481,716.761811
-591.980023,366,719.065657
-736.709127,500,722.20678
-781.063789,500,725.358147
-543.409123,430,733.440132
-509.812423,381,735.834415
-774.182531,500,738.892847
-700.050553,500,742.056833
-742.111977,453,750.107769
-767.6781,500,753.301009
-643.456785,500,756.494826
-742.936554,500,759.704517
-662.791692,484,768.035818
-727.385608,500,771.23881
-679.384292,500,774.40507
-694.845292,500,777.579248
-686.550316,476,786.177326
-624.5646,463,789.088468
-603.301015,457,792.021023
-400.308819,293,793.845943
-434.548568,313,795.777271
-756.675585,500,804.135041
-771.695623,500,807.288616
-747.443762,500,810.412078
-720.680913,500,813.50831
-727.694223,500,816.680913
-697.732502,500,825.105364
-743.553726,500,828.314065
-673.468306,500,831.431631
-705.052279,500,834.532251
-643.198621,500,842.697833
-689.327339,500,845.926715
-679.038192,500,849.135709
-535.960408,404,851.702182
-466.198645,345,859.165724
-656.464925,484,862.183639
-636.231623,448,864.960741
-622.791631,405,867.460207
-747.359492,500,870.600211
-642.191608,431,878.59371
-705.848959,500,881.705643
-625.9884,448,884.630077
-717.031731,486,887.679597
-725.24792,500,896.234553
-617.6762,394,898.752957
-729.855817,500,901.870036
-592.900208,389,904.272076
-772.444809,500,907.346985
-595.492806,456,915.50022
-445.534108,272,917.235697
-686.837251,500,920.340456
-750.251357,500,923.450814
-425.596027,330,925.509258
-521.848746,415,933.406829
-523.062631,347,935.617864
-535.817391,426,938.244586
-418.975169,297,940.094853
-389.048927,264,941.73166
-583.513215,398,949.383653
-548.95433,431,952.039417
-552.207907,384,954.422708
-602.46803,452,957.19791
-370.045938,273,958.900035
-696.775769,489,967.104615
-626.386332,500,970.197444
-427.596631,328,972.234755
-439.871437,338,974.317862
-659.998828,500,977.42664
-659.908328,500,985.541003
-655.86995,500,988.648994
-629.455061,500,991.738422
-552.196724,382,994.122814
-641.3163,500,1002.149501
-522.802485,376,1004.502229
-631.9078,457,1007.317499
-688.755285,500,1010.449827
-585.665857,439,1013.122828
-423.574738,308,1020.227516
-631.515638,451,1023.099328
-568.182838,424,1025.759536
-653.081554,499,1028.792605
-323.414914,275,1030.500976
-522.399738,387,1038.054187
-563.916749,413,1040.633072
-675.283998,499,1043.717176
-475.151619,343,1045.910849
-439.338623,331,1047.963618
-561.920598,441,1050.700449
-426.205826,329,1057.347654
-566.785927,405,1059.885138
-358.531592,256,1061.520734
-680.463213,500,1064.636197
-380.510998,291,1066.436223
-672.488946,500,1074.610978
-529.438038,379,1076.988753
-469.8968,359,1079.236883
-639.735905,500,1082.371103
-599.033392,500,1085.47819
-592.894956,427,1093.380722
-491.553263,379,1095.744278
-680.94417,481,1098.747038
-371.893137,293,1100.548707
-435.057205,343,1102.679858
-401.742804,305,1110.055994
-416.50353,324,1112.086481
-606.127223,476,1115.086377
-411.916439,322,1117.097315
-449.808792,310,1119.084208
-507.177308,353,1121.316938
-574.655677,438,1129.300749
-652.741234,500,1132.44097
-354.395881,259,1134.059608
-504.835561,393,1136.543264
-448.424351,300,1138.400789
-556.163119,423,1146.319374
-436.916756,371,1148.622144
-579.197831,500,1151.716355
-314.873825,285,1153.468822
-473.077423,331,1155.535292
-333.442703,219,1156.900939
-381.262514,281,1163.839871
-425.174403,351,1166.021633
-434.52681,363,1168.257322
-399.148343,335,1170.300512
-502.482808,394,1172.782147
-369.876639,320,1174.758264
-303.788184,249,1181.627962
-381.189846,299,1183.47227
-501.483046,342,1185.615543
-392.983587,282,1187.365702
-477.265708,428,1190.006658
-420.118892,320,1191.992086
-302.513116,233,1193.442547
-426.944806,334,1200.696438
-429.472717,355,1202.956626
-541.981616,455,1205.783759
-337.664629,299,1207.664532
-422.600367,322,1209.708172
-597.129196,500,1218.051787
-440.837415,345,1220.286158
-442.6805,364,1222.53355
-409.451931,335,1224.641965
-465.68821,381,1227.004792
-344.797265,278,1228.708982
-363.9334,308,1235.836805
-464.468069,382,1238.275882
-289.268364,244,1239.829994
-522.092439,391,1242.286247
-373.304792,296,1244.150941
-482.906531,391,1246.606479
-246.1183,201,1247.843011
-370.080635,333,1255.068812
-352.609811,302,1256.977979
-397.284359,342,1259.123244
-395.614602,341,1261.2709
-385.106423,322,1263.31289
-410.042765,360,1265.572848
-384.772484,304,1272.731232
-401.285708,348,1274.927124
-395.243135,337,1277.035484
-367.918225,314,1278.99067
-302.263251,246,1280.538261
-394.986045,361,1282.783025
-493.338305,477,1291.049114
-483.398617,423,1293.68715
-467.308708,410,1296.260231
-369.982763,325,1298.272545
-313.030953,273,1299.962707
-318.6634,292,1301.764138
-434.426602,362,1309.156974
-529.064656,500,1312.317089
-318.245215,259,1313.910291
-364.039613,350,1316.146265
-384.716678,358,1318.380332
-290.213553,264,1320.018215
-349.704441,303,1327.396285
-368.296314,329,1329.423133
-276.6607,242,1330.944092
-294.107032,292,1332.774354
-432.974085,334,1334.863646
-352.61626,330,1336.911366
-302.248488,261,1338.510264
-382.353959,323,1345.798574
-356.878323,313,1347.745661
-339.042863,311,1349.67138
-399.148823,356,1351.88331
