#{"t_start": 1675273346.4061167, "env_id": null}
r,l,t
-5328.590696,500,6.636105
-5448.647465,500,12.395138
-5446.301427,500,18.31131
-4836.442163,457,23.621552
-5489.937994,500,34.39179
-5342.148016,500,40.029082
-5244.868686,500,46.42488
-5330.561318,500,51.912324
-4465.133706,400,61.096357
-5460.460773,500,67.173592
-5247.555743,500,73.34363
-5311.614273,500,79.411737
-5436.438949,500,89.415696
-5324.040953,500,95.482166
-5496.938906,500,101.331579
-5475.110543,500,106.865631
-5198.397388,500,117.522058
-5251.961324,500,123.256847
-5481.852416,500,129.533935
-4921.588367,447,134.56559
-4642.500267,430,139.562587
-5282.129969,500,149.240181
-5118.178639,500,154.728758
-5229.005057,486,160.070754
-5313.609559,500,165.868204
-5199.849739,500,175.322534
-5256.620482,500,181.104759
-5377.499825,500,187.223624
-5194.192945,500,193.4773
-5241.646859,500,203.027902
-5354.351543,500,208.717439
-5102.80052,500,214.302255
-4603.652924,457,219.361838
-4967.612233,456,228.785259
-5258.552765,500,234.376725
-5225.066937,500,240.129136
-5091.764988,500,245.341602
-5523.273108,500,255.320203
-4929.015494,500,261.34741
-5179.397869,500,267.223932
-5277.907425,500,272.951908
-5298.758665,500,283.082606
-5293.614533,500,288.781622
-5229.00121,500,295.116116
-5229.797441,500,300.810811
-5030.518573,500,310.977929
-4930.995075,500,317.559081
-5351.245582,500,323.326642
-5089.728853,500,329.276795
-5068.368375,500,339.38185
-4905.409347,470,345.190403
-5144.550227,500,351.392348
-4761.74851,451,357.246149
-5097.545749,500,363.033389
-4880.439204,500,372.848709
-4986.64832,500,379.338292
-5148.841598,500,385.154801
-4526.062335,439,390.263839
-5140.041804,500,400.72822
-4997.081004,500,406.538987
-4976.226716,500,412.560369
-5014.721688,500,418.48234
-5216.951427,500,428.833402
-5027.799908,500,435.164875
-4886.013341,500,441.480005
-4957.28018,500,447.579353
-5045.771249,500,457.362383
-5144.192016,500,463.179736
-4915.233475,500,468.800014
-5132.412092,500,474.819003
-4796.621743,500,484.983243
-4926.951296,500,490.739538
-4887.078647,500,496.89021
-4821.197571,500,502.719307
-5055.693363,500,512.825707
-4790.580676,500,518.720347
-4969.616749,500,524.069746
-4835.1426,500,530.060827
-4753.165706,500,539.645758
-4867.792737,500,545.294592
-4922.188204,500,551.254434
-4588.061112,500,557.375462
-4811.961314,500,567.330459
-4718.408086,500,573.303169
-4554.94331,500,579.279554
-4809.699796,500,585.155976
-4500.948988,500,591.435594
-4545.776312,500,600.982374
-4810.842424,500,607.123805
-4748.460992,500,613.659738
-4590.245271,500,619.772495
-4581.795573,500,629.498398
-4783.839757,500,635.140563
-4660.009131,500,641.708774
-4560.496031,500,647.408404
-4441.501347,500,657.120873
-4245.457953,500,662.235188
-4404.6828,500,667.869059
-4536.259414,500,673.418013
-4738.104418,500,682.791493
-4439.676882,500,688.363964
-4244.591516,500,694.360948
-4265.620314,500,700.852163
-4500.844804,500,710.95154
-4307.688192,500,716.981514
-4409.329512,500,723.222771
-4192.912998,500,729.489805
-4363.901902,500,739.145204
-4190.216024,500,744.886776
-4011.861857,500,751.494727
-4286.689357,500,757.209318
-4110.855516,500,767.278776
-3987.882006,500,772.900489
-3986.138673,500,778.651539
-4046.100431,500,784.127468
-3879.402384,500,793.468611
-3898.88438,500,798.834543
-3706.857092,500,805.106269
-3960.451298,500,811.192038
-3738.526847,500,820.996375
-3688.026612,500,826.203476
-3788.733137,500,831.634308
-3780.92221,500,837.456541
-3925.886849,500,847.054289
-3493.904543,500,853.205766
-3285.309086,500,858.842323
-3675.944063,500,864.054703
-3691.349788,500,873.846214
-3428.065273,500,879.234719
-3619.709137,500,884.35978
-3340.659659,500,889.603477
